,direction,QuestionLink,category,correct,lang,optA,optB,optC,optD,sl.no.,sources,usedFor,sectionType
28,,https://i.imgur.com/gTwHAb4.png,3.9,d,Hindi,A,B,C,D,34,manohar pandey,gkSsc ,GK
29,,https://i.imgur.com/frgVEOe.png,3.9,d,Hindi,A,B,C,D,40,manohar pandey,gkSsc ,GK
30,,https://i.imgur.com/kvuPc1i.png,3.9,c,Hindi,A,B,C,D,41,manohar pandey,gkSsc ,GK
31,,https://i.imgur.com/8cJnKT8.png,3.9,d,Hindi,A,B,C,D,42,manohar pandey,gkSsc ,GK
32,,https://i.imgur.com/6xhR0bT.png,3.9,d,Hindi,A,B,C,D,43,manohar pandey,gkSsc ,GK
33,,https://i.imgur.com/DztW2mW.png,3.9,b,Hindi,A,B,C,D,44,manohar pandey,gkSsc ,GK
34,,https://i.imgur.com/x3CSPvl.png,3.9,a,Hindi,A,B,C,D,45,manohar pandey,gkSsc ,GK
35,,https://i.imgur.com/wADLHKb.png,3.9,b,Hindi,A,B,C,D,46,manohar pandey,gkSsc ,GK
36,,https://i.imgur.com/uh3K9A4.png,3.9,a,Hindi,A,B,C,D,47,manohar pandey,gkSsc ,GK
37,,https://i.imgur.com/Iw8hwKk.png,3.9,b,Hindi,A,B,C,D,48,manohar pandey,gkSsc ,GK
38,,https://i.imgur.com/p79wthC.png,3.9,b,Hindi,A,B,C,D,49,manohar pandey,gkSsc ,GK
39,,https://i.imgur.com/uGDlDSE.png,3.9,c,Hindi,A,B,C,D,50,manohar pandey,gkSsc ,GK
40,,https://i.imgur.com/LK3f23q.png,3.9,d,Hindi,A,B,C,D,51,manohar pandey,gkSsc ,GK
41,,https://i.imgur.com/ouDWJ6N.png,3.9,d,Hindi,A,B,C,D,52,manohar pandey,gkSsc ,GK
42,,https://i.imgur.com/0J3gcRJ.png,3.9,c,Hindi,A,B,C,D,53,manohar pandey,gkSsc ,GK
43,,https://i.imgur.com/OmEOug6.png,3.9,a,Hindi,A,B,C,D,54,manohar pandey,gkSsc ,GK
44,,https://i.imgur.com/ZHv2QLC.png,3.9,b,Hindi,A,B,C,D,55,manohar pandey,gkSsc ,GK
45,,https://i.imgur.com/bbm0VnV.png,3.9,b,Hindi,A,B,C,D,56,manohar pandey,gkSsc ,GK
46,,https://i.imgur.com/4RTeAke.png,3.9,b,Hindi,A,B,C,D,57,manohar pandey,gkSsc ,GK
47,,https://i.imgur.com/0MY4BTB.png,3.9,a,Hindi,A,B,C,D,58,manohar pandey,gkSsc ,GK
48,,https://i.imgur.com/oKzlhwO.png,3.9,d,Hindi,A,B,C,D,59,manohar pandey,gkSsc ,GK
49,,https://i.imgur.com/GfW5N7p.png,3.9,d,Hindi,A,B,C,D,60,manohar pandey,gkSsc ,GK
50,,https://i.imgur.com/rIVRVHa.png,3.9,a,Hindi,A,B,C,D,61,manohar pandey,gkSsc ,GK
51,,https://i.imgur.com/OfazgE8.png,3.9,a,Hindi,A,B,C,D,62,manohar pandey,gkSsc ,GK
52,,https://i.imgur.com/CWRsAQ7.png,3.9,b,Hindi,A,B,C,D,63,manohar pandey,gkSsc ,GK
53,,https://i.imgur.com/tVaSY6N.png,3.9,b,Hindi,A,B,C,D,64,manohar pandey,gkSsc ,GK
54,,https://i.imgur.com/cTO5DDS.png,3.9,c,Hindi,A,B,C,D,65,manohar pandey,gkSsc ,GK
55,,https://i.imgur.com/oLsXq7q.png,3.9,c,Hindi,A,B,C,D,66,manohar pandey,gkSsc ,GK
56,,https://i.imgur.com/LXaX0Bu.png,3.9,b,Hindi,A,B,C,D,67,manohar pandey,gkSsc ,GK
57,,https://i.imgur.com/E4v85o1.png,3.9,c,Hindi,A,B,C,D,68,manohar pandey,gkSsc ,GK
58,,https://i.imgur.com/xuSUqn3.png,3.9,b,Hindi,A,B,C,D,69,manohar pandey,gkSsc ,GK
59,,https://i.imgur.com/h9DnvS7.png,3.9,a,Hindi,A,B,C,D,70,manohar pandey,gkSsc ,GK
60,,https://i.imgur.com/q1mbHVe.png,3.9,a,Hindi,A,B,C,D,71,manohar pandey,gkSsc ,GK
61,,https://i.imgur.com/ISQTnK8.png,3.9,c,Hindi,A,B,C,D,72,manohar pandey,gkSsc ,GK
62,,https://i.imgur.com/oSOdWuo.png,3.9,d,Hindi,A,B,C,D,73,manohar pandey,gkSsc ,GK
63,,https://i.imgur.com/Quwdeqt.png,3.9,d,Hindi,A,B,C,D,74,manohar pandey,gkSsc ,GK
64,,https://i.imgur.com/GQiALmM.png,3.9,d,Hindi,A,B,C,D,75,manohar pandey,gkSsc ,GK
65,,https://i.imgur.com/SjXWdzc.png,3.9,b,Hindi,A,B,C,D,76,manohar pandey,gkSsc ,GK
66,,https://i.imgur.com/fy5I7Nn.png,3.9,a,Hindi,A,B,C,D,77,manohar pandey,gkSsc ,GK
67,,https://i.imgur.com/sTSGhyt.png,3.9,c,Hindi,A,B,C,D,78,manohar pandey,gkSsc ,GK
68,,https://i.imgur.com/2h2zfMq.png,3.9,d,Hindi,A,B,C,D,79,manohar pandey,gkSsc ,GK
69,,https://i.imgur.com/L4ErGlt.png,3.9,b,Hindi,A,B,C,D,80,manohar pandey,gkSsc ,GK
70,,https://i.imgur.com/SWQIYrU.png,3.9,b,Hindi,A,B,C,D,82,manohar pandey,gkSsc ,GK
71,,https://i.imgur.com/58dVI35.png,3.9,d,Hindi,A,B,C,D,83,manohar pandey,gkSsc ,GK
72,,https://i.imgur.com/my0wUjT.png,3.9,a,Hindi,A,B,C,D,84,manohar pandey,gkSsc ,GK
73,,https://i.imgur.com/bs9tipc.png,3.9,c,Hindi,A,B,C,D,85,manohar pandey,gkSsc ,GK
74,,https://i.imgur.com/JWzB9e9.png,3.9,d,Hindi,A,B,C,D,86,manohar pandey,gkSsc ,GK
75,,https://i.imgur.com/cTedMNb.png,3.9,d,Hindi,A,B,C,D,88,manohar pandey,gkSsc ,GK
76,,https://i.imgur.com/V6oo59p.png,3.9,d,Hindi,A,B,C,D,89,manohar pandey,gkSsc ,GK
77,,https://i.imgur.com/zXD2BHL.png,3.9,b,Hindi,A,B,C,D,90,manohar pandey,gkSsc ,GK
78,,https://i.imgur.com/DdL248F.png,3.9,d,Hindi,A,B,C,D,91,manohar pandey,gkSsc ,GK
79,,https://i.imgur.com/78d7ZQw.png,3.9,b,Hindi,A,B,C,D,93,manohar pandey,gkSsc ,GK
80,,https://i.imgur.com/kb75XRG.png,3.9,d,Hindi,A,B,C,D,94,manohar pandey,gkSsc ,GK
81,,https://i.imgur.com/BGJwWxV.png,3.9,a,Hindi,A,B,C,D,95,manohar pandey,gkSsc ,GK
82,,https://i.imgur.com/EtpogcB.png,3.9,b,Hindi,A,B,C,D,96,manohar pandey,gkSsc ,GK
83,,https://i.imgur.com/iXr0SOz.png,3.9,b,Hindi,A,B,C,D,97,manohar pandey,gkSsc ,GK
84,,https://i.imgur.com/LGbdx4V.png,3.9,b,Hindi,A,B,C,D,98,manohar pandey,gkSsc ,GK
85,,https://i.imgur.com/yGSFP0s.png,3.9,c,Hindi,A,B,C,D,99,manohar pandey,gkSsc ,GK
86,,https://i.imgur.com/ebeGRmp.png,3.9,d,Hindi,A,B,C,D,100,manohar pandey,gkSsc ,GK
87,,https://i.imgur.com/yUbBEI9.png,3.9,a,Hindi,A,B,C,D,101,manohar pandey,gkSsc ,GK
88,,https://i.imgur.com/XCGKbn9.png,3.9,c,Hindi,A,B,C,D,102,manohar pandey,gkSsc ,GK
89,,https://i.imgur.com/kqvPamw.png,3.9,a,Hindi,A,B,C,D,103,manohar pandey,gkSsc ,GK
90,,https://i.imgur.com/mB65d3y.png,3.9,b,Hindi,A,B,C,D,104,manohar pandey,gkSsc ,GK
91,,https://i.imgur.com/6kp2u9O.png,3.9,d,Hindi,A,B,C,D,105,manohar pandey,gkSsc ,GK
92,,https://i.imgur.com/dzgyXfa.png,3.9,b,Hindi,A,B,C,D,106,manohar pandey,gkSsc ,GK
93,,https://i.imgur.com/6rbQhCa.png,3.9,d,Hindi,A,B,C,D,107,manohar pandey,gkSsc ,GK
94,,https://i.imgur.com/tWe9gc8.png,3.9,c,Hindi,A,B,C,D,108,manohar pandey,gkSsc ,GK
95,,https://i.imgur.com/lTQ4Cyr.png,3.9,d,Hindi,A,B,C,D,109,manohar pandey,gkSsc ,GK
96,,https://i.imgur.com/8K261l1.png,3.9,a,Hindi,A,B,C,D,110,manohar pandey,gkSsc ,GK
97,,https://i.imgur.com/fkgti9f.png,3.9,d,Hindi,A,B,C,D,111,manohar pandey,gkSsc ,GK
98,,https://i.imgur.com/kQkEML3.png,3.9,a,Hindi,A,B,C,D,112,manohar pandey,gkSsc ,GK
99,,https://i.imgur.com/LhB66Gj.png,3.9,a,Hindi,A,B,C,D,113,manohar pandey,gkSsc ,GK
100,,https://i.imgur.com/SGgTxEP.png,3.9,a,Hindi,A,B,C,D,114,manohar pandey,gkSsc ,GK
101,,https://i.imgur.com/Vxwa09m.png,3.9,d,Hindi,A,B,C,D,115,manohar pandey,gkSsc ,GK
102,,https://i.imgur.com/f7nvTKR.png,3.9,b,Hindi,A,B,C,D,116,manohar pandey,gkSsc ,GK
103,,https://i.imgur.com/NKfw5Yk.png,3.9,d,Hindi,A,B,C,D,117,manohar pandey,gkSsc ,GK
104,,https://i.imgur.com/5I9psAa.png,3.9,c,Hindi,A,B,C,D,118,manohar pandey,gkSsc ,GK
105,,https://i.imgur.com/ByhWVek.png,3.9,d,Hindi,A,B,C,D,119,manohar pandey,gkSsc ,GK
106,,https://i.imgur.com/Kvj3zfP.png,3.9,b,Hindi,A,B,C,D,120,manohar pandey,gkSsc ,GK
107,,https://i.imgur.com/eKuNSqQ.png,3.9,c,Hindi,A,B,C,D,121,manohar pandey,gkSsc ,GK
108,,https://i.imgur.com/juDhOBH.png,3.9,b,Hindi,A,B,C,D,122,manohar pandey,gkSsc ,GK
109,,https://i.imgur.com/Lr8OJu3.png,3.9,d,Hindi,A,B,C,D,123,manohar pandey,gkSsc ,GK
110,,https://i.imgur.com/bNHjdxt.png,3.9,d,Hindi,A,B,C,D,124,manohar pandey,gkSsc ,GK
111,,https://i.imgur.com/wnmSAYD.png,3.9,b,Hindi,A,B,C,D,125,manohar pandey,gkSsc ,GK
112,,https://i.imgur.com/qyvkzP8.png,3.9,c,Hindi,A,B,C,D,126,manohar pandey,gkSsc ,GK
113,,https://i.imgur.com/L8luTjS.png,3.9,d,Hindi,A,B,C,D,127,manohar pandey,gkSsc ,GK
114,,https://i.imgur.com/2TC2Lid.png,3.9,a,Hindi,A,B,C,D,128,manohar pandey,gkSsc ,GK
115,,https://i.imgur.com/PEb0vqX.png,3.9,b,Hindi,A,B,C,D,129,manohar pandey,gkSsc ,GK
116,,https://i.imgur.com/rDXQQni.png,3.9,b,Hindi,A,B,C,D,130,manohar pandey,gkSsc ,GK
117,,https://i.imgur.com/1nQQ0oG.png,3.9,a,Hindi,A,B,C,D,132,manohar pandey,gkSsc ,GK
118,,https://i.imgur.com/WuVqmDx.png,3.9,b,Hindi,A,B,C,D,133,manohar pandey,gkSsc ,GK
119,,https://i.imgur.com/3FJ1Nxa.png,3.9,a,Hindi,A,B,C,D,134,manohar pandey,gkSsc ,GK
120,,https://i.imgur.com/1LcToUo.png,3.9,c,Hindi,A,B,C,D,135,manohar pandey,gkSsc ,GK
121,,https://i.imgur.com/uS8tY3c.png,3.9,c,Hindi,A,B,C,D,136,manohar pandey,gkSsc ,GK
122,,https://i.imgur.com/QnV6Sh8.png,3.9,d,Hindi,A,B,C,D,137,manohar pandey,gkSsc ,GK
123,,https://i.imgur.com/bI7mjrU.png,3.9,a,Hindi,A,B,C,D,138,manohar pandey,gkSsc ,GK
124,,https://i.imgur.com/a8SiPzW.png,3.9,d,Hindi,A,B,C,D,139,manohar pandey,gkSsc ,GK
125,,https://i.imgur.com/5FPZwa0.png,3.9,a,Hindi,A,B,C,D,140,manohar pandey,gkSsc ,GK
126,,https://i.imgur.com/8xzI7r3.png,3.9,b,Hindi,A,B,C,D,141,manohar pandey,gkSsc ,GK
127,,https://i.imgur.com/wf1Syi0.png,3.9,d,Hindi,A,B,C,D,142,manohar pandey,gkSsc ,GK
128,,https://i.imgur.com/sqXxmzY.png,3.9,b,Hindi,A,B,C,D,143,manohar pandey,gkSsc ,GK
129,,https://i.imgur.com/h6VKIpO.png,3.9,b,Hindi,A,B,C,D,145,manohar pandey,gkSsc ,GK
130,,https://i.imgur.com/VJ6S7Wq.png,3.9,b,Hindi,A,B,C,D,146,manohar pandey,gkSsc ,GK
131,,https://i.imgur.com/N95qlbt.png,3.9,c,Hindi,A,B,C,D,147,manohar pandey,gkSsc ,GK
132,,https://i.imgur.com/X2ocl9p.png,3.9,c,Hindi,A,B,C,D,148,manohar pandey,gkSsc ,GK
133,,https://i.imgur.com/fncL1w1.png,3.9,d,Hindi,A,B,C,D,149,manohar pandey,gkSsc ,GK
134,,https://i.imgur.com/agQwmPx.png,3.9,b,Hindi,A,B,C,D,151,manohar pandey,gkSsc ,GK
135,,https://i.imgur.com/5aTaP5c.png,3.9,c,Hindi,A,B,C,D,152,manohar pandey,gkSsc ,GK
136,,https://i.imgur.com/hL03IYD.png,3.9,d,Hindi,A,B,C,D,153,manohar pandey,gkSsc ,GK
137,,https://i.imgur.com/wYdfIkc.png,3.9,c,Hindi,A,B,C,D,154,manohar pandey,gkSsc ,GK
138,,https://i.imgur.com/aAk5otK.png,3.9,c,Hindi,A,B,C,D,155,manohar pandey,gkSsc ,GK
139,,https://i.imgur.com/Itbemd3.png,3.9,d,Hindi,A,B,C,D,156,manohar pandey,gkSsc ,GK
140,,https://i.imgur.com/WwcAC8M.png,3.9,d,Hindi,A,B,C,D,157,manohar pandey,gkSsc ,GK
141,,https://i.imgur.com/C0Oqgqb.png,3.9,d,Hindi,A,B,C,D,158,manohar pandey,gkSsc ,GK
142,,https://i.imgur.com/Xmk3YHM.png,3.9,b,Hindi,A,B,C,D,159,manohar pandey,gkSsc ,GK
143,,https://i.imgur.com/tH2ryZY.png,3.9,b,Hindi,A,B,C,D,160,manohar pandey,gkSsc ,GK
144,,https://i.imgur.com/l4zlh2R.png,3.9,a,Hindi,A,B,C,D,161,manohar pandey,gkSsc ,GK
145,,https://i.imgur.com/YSZg07Q.png,3.9,b,Hindi,A,B,C,D,162,manohar pandey,gkSsc ,GK
146,,https://i.imgur.com/8p7Hgiu.png,3.9,c,Hindi,A,B,C,D,163,manohar pandey,gkSsc ,GK
147,,https://i.imgur.com/UZh8bFQ.png,3.9,d,Hindi,A,B,C,D,164,manohar pandey,gkSsc ,GK
148,,https://i.imgur.com/BWr7aVg.png,3.9,a,Hindi,A,B,C,D,165,manohar pandey,gkSsc ,GK
149,,https://i.imgur.com/YmsJGxQ.png,3.9,b,Hindi,A,B,C,D,166,manohar pandey,gkSsc ,GK
150,,https://i.imgur.com/uwpoCLP.png,3.9,c,Hindi,A,B,C,D,167,manohar pandey,gkSsc ,GK
151,,https://i.imgur.com/p7WMCsx.png,3.9,c,Hindi,A,B,C,D,168,manohar pandey,gkSsc ,GK
152,,https://i.imgur.com/g8LAtmw.png,3.9,a,Hindi,A,B,C,D,169,manohar pandey,gkSsc ,GK
153,,https://i.imgur.com/PQpljqL.png,3.9,d,Hindi,A,B,C,D,171,manohar pandey,gkSsc ,GK
154,,https://i.imgur.com/1SvPPOq.png,3.9,c,Hindi,A,B,C,D,172,manohar pandey,gkSsc ,GK
155,,https://i.imgur.com/CA8opVR.png,3.9,b,Hindi,A,B,C,D,173,manohar pandey,gkSsc ,GK
156,,https://i.imgur.com/RYFM6Qt.png,3.9,b,Hindi,A,B,C,D,174,manohar pandey,gkSsc ,GK
157,,https://i.imgur.com/zYMCoFK.png,3.9,b,Hindi,A,B,C,D,175,manohar pandey,gkSsc ,GK
158,,https://i.imgur.com/d3JL3pB.png,3.9,b,Hindi,A,B,C,D,176,manohar pandey,gkSsc ,GK
159,,https://i.imgur.com/sPkRORy.png,3.9,a,Hindi,A,B,C,D,177,manohar pandey,gkSsc ,GK
160,,https://i.imgur.com/EZMEf3V.png,3.9,b,Hindi,A,B,C,D,178,manohar pandey,gkSsc ,GK
161,,https://i.imgur.com/mcKR7Yf.png,3.9,a,Hindi,A,B,C,D,179,manohar pandey,gkSsc ,GK
162,,https://i.imgur.com/I6IL5QT.png,3.9,c,Hindi,A,B,C,D,180,manohar pandey,gkSsc ,GK
163,,https://i.imgur.com/Rn83tAH.png,3.9,c,Hindi,A,B,C,D,181,manohar pandey,gkSsc ,GK
164,,https://i.imgur.com/gigsaR4.png,3.9,d,Hindi,A,B,C,D,182,manohar pandey,gkSsc ,GK
165,,https://i.imgur.com/4E52cjy.png,3.9,a,Hindi,A,B,C,D,183,manohar pandey,gkSsc ,GK
166,,https://i.imgur.com/8jtnvbC.png,3.9,a,Hindi,A,B,C,D,184,manohar pandey,gkSsc ,GK
167,,https://i.imgur.com/oYuuopG.png,3.9,d,Hindi,A,B,C,D,185,manohar pandey,gkSsc ,GK
168,,https://i.imgur.com/cn5B7Ov.png,3.9,b,Hindi,A,B,C,D,186,manohar pandey,gkSsc ,GK
169,,https://i.imgur.com/Ndcgz7M.png,3.9,b,Hindi,A,B,C,D,187,manohar pandey,gkSsc ,GK
170,,https://i.imgur.com/IRZDa3R.png,3.9,d,Hindi,A,B,C,D,188,manohar pandey,gkSsc ,GK
171,,https://i.imgur.com/BdYebP5.png,3.9,a,Hindi,A,B,C,D,189,manohar pandey,gkSsc ,GK
172,,https://i.imgur.com/HmkEJ17.png,3.9,d,Hindi,A,B,C,D,190,manohar pandey,gkSsc ,GK
173,,https://i.imgur.com/FjKbHtd.png,3.9,d,Hindi,A,B,C,D,191,manohar pandey,gkSsc ,GK
0,,https://i.imgur.com/jbeV6ZD.png,1.3,a,Hindi,A,B,C,D,1,manohar pandey,gkSsc,GK
1,,https://i.imgur.com/w0xnfeL.png,1.3,c,Hindi,A,B,C,D,2,manohar pandey,gkSsc,GK
2,,https://i.imgur.com/79wZdvG.png,1.3,d,Hindi,A,B,C,D,3,manohar pandey,gkSsc,GK
3,,https://i.imgur.com/6muO7VW.png,1.3,a,Hindi,A,B,C,D,4,manohar pandey,gkSsc,GK
4,,https://i.imgur.com/wEO06b4.png,1.3,b,Hindi,A,B,C,D,5,manohar pandey,gkSsc,GK
5,,https://i.imgur.com/R5brPJM.png,1.3,a,Hindi,A,B,C,D,7,manohar pandey,gkSsc,GK
6,,https://i.imgur.com/eF8l0G6.png,1.3,a,Hindi,A,B,C,D,8,manohar pandey,gkSsc,GK
7,,https://i.imgur.com/wCphkHr.png,1.3,c,Hindi,A,B,C,D,9,manohar pandey,gkSsc,GK
8,,https://i.imgur.com/853ViaI.png,1.3,d,Hindi,A,B,C,D,10,manohar pandey,gkSsc,GK
9,,https://i.imgur.com/WbksAUS.png,1.3,d,Hindi,A,B,C,D,11,manohar pandey,gkSsc,GK
10,,https://i.imgur.com/QeiTFWk.png,1.3,a,Hindi,A,B,C,D,12,manohar pandey,gkSsc,GK
11,,https://i.imgur.com/U8X2Tvp.png,1.3,d,Hindi,A,B,C,D,13,manohar pandey,gkSsc,GK
12,,https://i.imgur.com/EYY2NUR.png,1.3,d,Hindi,A,B,C,D,14,manohar pandey,gkSsc,GK
13,,https://i.imgur.com/h25oecc.png,1.3,a,Hindi,A,B,C,D,15,manohar pandey,gkSsc,GK
14,,https://i.imgur.com/XUIwQSW.png,1.3,c,Hindi,A,B,C,D,16,manohar pandey,gkSsc,GK
15,,https://i.imgur.com/OWAKvOh.png,1.3,c,Hindi,A,B,C,D,17,manohar pandey,gkSsc,GK
16,,https://i.imgur.com/DpyHGUY.png,1.3,b,Hindi,A,B,C,D,18,manohar pandey,gkSsc,GK
17,,https://i.imgur.com/9H3PlHN.png,1.3,c,Hindi,A,B,C,D,19,manohar pandey,gkSsc,GK
18,,https://i.imgur.com/9szAyjL.png,1.3,c,Hindi,A,B,C,D,20,manohar pandey,gkSsc,GK
19,,https://i.imgur.com/wkE4KvH.png,1.3,d,Hindi,A,B,C,D,21,manohar pandey,gkSsc,GK
20,,https://i.imgur.com/nC7FQyh.png,1.3,d,Hindi,A,B,C,D,22,manohar pandey,gkSsc,GK
21,,https://i.imgur.com/gqrn3bs.png,1.3,c,Hindi,A,B,C,D,23,manohar pandey,gkSsc,GK
22,,https://i.imgur.com/FhRPWle.png,1.3,a,Hindi,A,B,C,D,24,manohar pandey,gkSsc,GK
23,,https://i.imgur.com/iOrMAAE.png,1.3,d,Hindi,A,B,C,D,25,manohar pandey,gkSsc,GK
24,,https://i.imgur.com/wemnebZ.png,1.3,a,Hindi,A,B,C,D,26,manohar pandey,gkSsc,GK
25,,https://i.imgur.com/CzLdBqQ.png,1.3,d,Hindi,A,B,C,D,27,manohar pandey,gkSsc,GK
26,,https://i.imgur.com/9TmzhOE.png,1.3,b,Hindi,A,B,C,D,28,manohar pandey,gkSsc,GK
27,,https://i.imgur.com/tlxmjA7.png,1.3,c,Hindi,A,B,C,D,29,manohar pandey,gkSsc,GK
28,,https://i.imgur.com/zxmYcry.png,1.3,d,Hindi,A,B,C,D,30,manohar pandey,gkSsc,GK
29,,https://i.imgur.com/J7lHzqW.png,1.3,c,Hindi,A,B,C,D,31,manohar pandey,gkSsc,GK
30,,https://i.imgur.com/Hlslohg.png,1.3,b,Hindi,A,B,C,D,32,manohar pandey,gkSsc,GK
31,,https://i.imgur.com/KZka2cz.png,1.3,c,Hindi,A,B,C,D,33,manohar pandey,gkSsc,GK
32,,https://i.imgur.com/oZwwGVT.png,1.3,b,Hindi,A,B,C,D,34,manohar pandey,gkSsc,GK
33,,https://i.imgur.com/D1oxpK0.png,1.3,b,Hindi,A,B,C,D,35,manohar pandey,gkSsc,GK
34,,https://i.imgur.com/C4kE2XH.png,1.3,b,Hindi,A,B,C,D,36,manohar pandey,gkSsc,GK
35,,https://i.imgur.com/h0pBHBH.png,1.3,d,Hindi,A,B,C,D,37,manohar pandey,gkSsc,GK
36,,https://i.imgur.com/MWBQdVc.png,1.3,c,Hindi,A,B,C,D,38,manohar pandey,gkSsc,GK
37,,https://i.imgur.com/pDhbOI3.png,1.3,a,Hindi,A,B,C,D,39,manohar pandey,gkSsc,GK
38,,https://i.imgur.com/McIVCqh.png,1.3,c,Hindi,A,B,C,D,40,manohar pandey,gkSsc,GK
39,,https://i.imgur.com/z5A5tam.png,1.3,d,Hindi,A,B,C,D,41,manohar pandey,gkSsc,GK
40,,https://i.imgur.com/DlgRGvl.png,1.3,d,Hindi,A,B,C,D,42,manohar pandey,gkSsc,GK
41,,https://i.imgur.com/oYhO4ck.png,1.3,c,Hindi,A,B,C,D,43,manohar pandey,gkSsc,GK
42,,https://i.imgur.com/PYKdK91.png,1.3,b,Hindi,A,B,C,D,44,manohar pandey,gkSsc,GK
43,,https://i.imgur.com/AkJsIii.png,1.3,b,Hindi,A,B,C,D,45,manohar pandey,gkSsc,GK
44,,https://i.imgur.com/fSKFdvD.png,1.3,b,Hindi,A,B,C,D,46,manohar pandey,gkSsc,GK
45,,https://i.imgur.com/Gsy5yL8.png,1.3,b,Hindi,A,B,C,D,47,manohar pandey,gkSsc,GK
46,,https://i.imgur.com/BDONJNM.png,1.3,b,Hindi,A,B,C,D,48,manohar pandey,gkSsc,GK
47,,https://i.imgur.com/lEsZSp3.png,1.3,d,Hindi,A,B,C,D,49,manohar pandey,gkSsc,GK
48,,https://i.imgur.com/Aa2OlDZ.png,1.3,c,Hindi,A,B,C,D,50,manohar pandey,gkSsc,GK
49,,https://i.imgur.com/yBRmlDF.png,1.3,a,Hindi,A,B,C,D,51,manohar pandey,gkSsc,GK
50,,https://i.imgur.com/82tSqth.png,1.3,c,Hindi,A,B,C,D,52,manohar pandey,gkSsc,GK
51,,https://i.imgur.com/cqWxi50.png,1.3,a,Hindi,A,B,C,D,53,manohar pandey,gkSsc,GK
52,,https://i.imgur.com/b4XqDQM.png,1.3,d,Hindi,A,B,C,D,54,manohar pandey,gkSsc,GK
53,,https://i.imgur.com/5eD15mt.png,1.3,c,Hindi,A,B,C,D,55,manohar pandey,gkSsc,GK
54,,https://i.imgur.com/GrXyD8P.png,1.3,b,Hindi,A,B,C,D,56,manohar pandey,gkSsc,GK
55,,https://i.imgur.com/ZCvkYE8.png,1.3,d,Hindi,A,B,C,D,57,manohar pandey,gkSsc,GK
56,,https://i.imgur.com/CTwY1sy.png,1.3,c,Hindi,A,B,C,D,58,manohar pandey,gkSsc,GK
57,,https://i.imgur.com/YntI8so.png,1.3,c,Hindi,A,B,C,D,59,manohar pandey,gkSsc,GK
58,,https://i.imgur.com/uCZmAWL.png,1.3,c,Hindi,A,B,C,D,60,manohar pandey,gkSsc,GK
59,,https://i.imgur.com/O0Rzdn1.png,1.3,a,Hindi,A,B,C,D,61,manohar pandey,gkSsc,GK
60,,https://i.imgur.com/t5Z2U0G.png,1.3,d,Hindi,A,B,C,D,62,manohar pandey,gkSsc,GK
61,,https://i.imgur.com/750QIBF.png,1.3,a,Hindi,A,B,C,D,63,manohar pandey,gkSsc,GK
62,,https://i.imgur.com/2OufdGb.png,1.3,c,Hindi,A,B,C,D,64,manohar pandey,gkSsc,GK
63,,https://i.imgur.com/YX5QfIe.png,1.3,b,Hindi,A,B,C,D,65,manohar pandey,gkSsc,GK
64,,https://i.imgur.com/4k4vVoY.png,1.3,a,Hindi,A,B,C,D,66,manohar pandey,gkSsc,GK
65,,https://i.imgur.com/u06jIMY.png,1.3,d,Hindi,A,B,C,D,67,manohar pandey,gkSsc,GK
66,,https://i.imgur.com/YlReuee.png,1.3,d,Hindi,A,B,C,D,68,manohar pandey,gkSsc,GK
67,,https://i.imgur.com/kCxHJXH.png,1.3,d,Hindi,A,B,C,D,69,manohar pandey,gkSsc,GK
68,,https://i.imgur.com/yssiWrJ.png,1.3,d,Hindi,A,B,C,D,70,manohar pandey,gkSsc,GK
69,,https://i.imgur.com/Y2vN2x6.png,1.3,d,Hindi,A,B,C,D,71,manohar pandey,gkSsc,GK
70,,https://i.imgur.com/XoupPIk.png,1.3,d,Hindi,A,B,C,D,72,manohar pandey,gkSsc,GK
71,,https://i.imgur.com/GNklB6h.png,1.3,a,Hindi,A,B,C,D,74,manohar pandey,gkSsc,GK
72,,https://i.imgur.com/8kCjOce.png,1.3,d,Hindi,A,B,C,D,75,manohar pandey,gkSsc,GK
73,,https://i.imgur.com/NWLUM5Z.png,1.3,c,Hindi,A,B,C,D,76,manohar pandey,gkSsc,GK
74,,https://i.imgur.com/tFEs0qa.png,1.3,b,Hindi,A,B,C,D,77,manohar pandey,gkSsc,GK
75,,https://i.imgur.com/wO6IBzV.png,1.3,d,Hindi,A,B,C,D,78,manohar pandey,gkSsc,GK
76,,https://i.imgur.com/C6Krfj9.png,1.3,b,Hindi,A,B,C,D,79,manohar pandey,gkSsc,GK
77,,https://i.imgur.com/Rrhk6Fi.png,1.3,c,Hindi,A,B,C,D,80,manohar pandey,gkSsc,GK
78,,https://i.imgur.com/yKAB77s.png,1.3,c,Hindi,A,B,C,D,81,manohar pandey,gkSsc,GK
79,,https://i.imgur.com/H70xZJl.png,1.3,d,Hindi,A,B,C,D,82,manohar pandey,gkSsc,GK
80,https://i.imgur.com/PcSedqS.png,https://i.imgur.com/AaDeQdZ.png,1.3,c,Hindi,A,B,C,D,83,manohar pandey,gkSsc,GK
81,https://i.imgur.com/PcSedqS.png,https://i.imgur.com/hktHUHn.png,1.3,a,Hindi,A,B,C,D,84,manohar pandey,gkSsc,GK
82,,https://i.imgur.com/LqT1cv0.png,1.3,d,Hindi,A,B,C,D,85,manohar pandey,gkSsc,GK
83,,https://i.imgur.com/Z63McUm.png,1.3,c,Hindi,A,B,C,D,86,manohar pandey,gkSsc,GK
