,Unnamed: 0,QuestionLink,category,chp_name,correct,difficulty_level,direction,explanation,lang,optA,optB,optC,optD,optE,sectionType,sl.no.,sources,topic_category,usedFor,,,,,,
382,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(23).png,11.1,Periodic Clasifications Of Elements,c,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(23).png,Eng,A,B,C,D,E,chemistry_iit,23,Cengage,2,JEE,,,,,,
383,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(24).png,11.1,Periodic Clasifications Of Elements,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(24).png,Eng,A,B,C,D,E,chemistry_iit,24,Cengage,2,JEE,,,,,,
384,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(25).png,11.1,Periodic Clasifications Of Elements,c,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(25).png,Eng,A,B,C,D,E,chemistry_iit,25,Cengage,2,JEE,,,,,,
385,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(26).png,11.1,Periodic Clasifications Of Elements,b,D,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(26).png,Eng,A,B,C,D,E,chemistry_iit,26,Cengage,2,JEE,,,,,,
386,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(27).png,11.1,Periodic Clasifications Of Elements,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(27).png,Eng,A,B,C,D,E,chemistry_iit,27,Cengage,2,JEE,,,,,,
387,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(28).png,11.1,Periodic Clasifications Of Elements,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(28).png,Eng,A,B,C,D,E,chemistry_iit,28,Cengage,2,JEE,,,,,,
388,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(29).png,11.1,Periodic Clasifications Of Elements,c,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(29).png,Eng,A,B,C,D,E,chemistry_iit,29,Cengage,2,JEE,,,,,,
389,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(30).png,11.1,Periodic Clasifications Of Elements,c,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(30).png,Eng,A,B,C,D,E,chemistry_iit,30,Cengage,2,JEE,,,,,,
390,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(31).png,11.1,Periodic Clasifications Of Elements,a,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(31).png,Eng,A,B,C,D,E,chemistry_iit,31,Cengage,2,JEE,,,,,,
391,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(32).png,11.1,Periodic Clasifications Of Elements,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(32).png,Eng,A,B,C,D,E,chemistry_iit,32,Cengage,2,JEE,,,,,,
392,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(33).png,11.1,Periodic Clasifications Of Elements,c,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(33).png,Eng,A,B,C,D,E,chemistry_iit,33,Cengage,2,JEE,,,,,,
393,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(34).png,11.1,Periodic Clasifications Of Elements,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(34).png,Eng,A,B,C,D,E,chemistry_iit,34,Cengage,2,JEE,,,,,,
394,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(35).png,11.1,Periodic Clasifications Of Elements,c,D,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(35).png,Eng,A,B,C,D,E,chemistry_iit,35,Cengage,2,JEE,,,,,,
395,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(36).png,11.1,Periodic Clasifications Of Elements,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(36).png,Eng,A,B,C,D,E,chemistry_iit,36,Cengage,2,JEE,,,,,,
396,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(37).png,11.1,Periodic Clasifications Of Elements,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(37).png,Eng,A,B,C,D,E,chemistry_iit,37,Cengage,2,JEE,,,,,,
397,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(38).png,11.1,Periodic Clasifications Of Elements,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(38).png,Eng,A,B,C,D,E,chemistry_iit,38,Cengage,2,JEE,,,,,,
398,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(39).png,11.1,Periodic Clasifications Of Elements,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(39).png,Eng,A,B,C,D,E,chemistry_iit,39,Cengage,2,JEE,,,,,,
399,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(40).png,11.1,Periodic Clasifications Of Elements,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(40).png,Eng,A,B,C,D,E,chemistry_iit,40,Cengage,2,JEE,,,,,,
400,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(41).png,11.1,Periodic Clasifications Of Elements,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(41).png,Eng,A,B,C,D,E,chemistry_iit,41,Cengage,2,JEE,,,,,,
401,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(42).png,11.1,Periodic Clasifications Of Elements,c,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(42).png,Eng,A,B,C,D,E,chemistry_iit,42,Cengage,2,JEE,,,,,,
402,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(43).png,11.1,Periodic Clasifications Of Elements,b,D,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(43).png,Eng,A,B,C,D,E,chemistry_iit,43,Cengage,2,JEE,,,,,,
403,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(44).png,11.1,Periodic Clasifications Of Elements,c,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(44).png,Eng,A,B,C,D,E,chemistry_iit,44,Cengage,2,JEE,,,,,,
404,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(45).png,11.1,Periodic Clasifications Of Elements,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(45).png,Eng,A,B,C,D,E,chemistry_iit,45,Cengage,2,JEE,,,,,,
405,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(46).png,11.1,Periodic Clasifications Of Elements,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(46).png,Eng,A,B,C,D,E,chemistry_iit,46,Cengage,2,JEE,,,,,,
406,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(47).png,11.1,Periodic Clasifications Of Elements,d,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(47).png,Eng,A,B,C,D,E,chemistry_iit,47,Cengage,2,JEE,,,,,,
407,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(48).png,11.1,Periodic Clasifications Of Elements,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(48).png,Eng,A,B,C,D,E,chemistry_iit,48,Cengage,2,JEE,,,,,,
408,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(49).png,11.1,Periodic Clasifications Of Elements,c,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(49).png,Eng,A,B,C,D,E,chemistry_iit,49,Cengage,2,JEE,,,,,,
409,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(50).png,11.1,Periodic Clasifications Of Elements,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(50).png,Eng,A,B,C,D,E,chemistry_iit,50,Cengage,2,JEE,,,,,,
410,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(51).png,11.1,Periodic Clasifications Of Elements,a,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(51).png,Eng,A,B,C,D,E,chemistry_iit,51,Cengage,2,JEE,,,,,,
411,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(52).png,11.1,Periodic Clasifications Of Elements,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(52).png,Eng,A,B,C,D,E,chemistry_iit,52,Cengage,2,JEE,,,,,,
412,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(53).png,11.1,Periodic Clasifications Of Elements,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(53).png,Eng,A,B,C,D,E,chemistry_iit,53,Cengage,2,JEE,,,,,,
413,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(54).png,11.1,Periodic Clasifications Of Elements,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(54).png,Eng,A,B,C,D,E,chemistry_iit,54,Cengage,2,JEE,,,,,,
414,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(55).png,11.1,Periodic Clasifications Of Elements,c,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(55).png,Eng,A,B,C,D,E,chemistry_iit,55,Cengage,2,JEE,,,,,,
415,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(56).png,11.1,Periodic Clasifications Of Elements,c,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(56).png,Eng,A,B,C,D,E,chemistry_iit,56,Cengage,2,JEE,,,,,,
416,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(57).png,11.1,Periodic Clasifications Of Elements,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(57).png,Eng,A,B,C,D,E,chemistry_iit,57,Cengage,2,JEE,,,,,,
417,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(58).png,11.1,Periodic Clasifications Of Elements,c,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(58).png,Eng,A,B,C,D,E,chemistry_iit,58,Cengage,2,JEE,,,,,,
418,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(59).png,11.1,Periodic Clasifications Of Elements,a,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(59).png,Eng,A,B,C,D,E,chemistry_iit,59,Cengage,2,JEE,,,,,,
419,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(60).png,11.1,Periodic Clasifications Of Elements,a,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(60).png,Eng,A,B,C,D,E,chemistry_iit,60,Cengage,2,JEE,,,,,,
420,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(61).png,11.1,Periodic Clasifications Of Elements,c,D,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(61).png,Eng,A,B,C,D,E,chemistry_iit,61,Cengage,2,JEE,,,,,,
421,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(62).png,11.1,Periodic Clasifications Of Elements,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(62).png,Eng,A,B,C,D,E,chemistry_iit,62,Cengage,2,JEE,,,,,,
422,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(63).png,11.1,Periodic Clasifications Of Elements,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(63).png,Eng,A,B,C,D,E,chemistry_iit,63,Cengage,2,JEE,,,,,,
423,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(64).png,11.1,Periodic Clasifications Of Elements,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(64).png,Eng,A,B,C,D,E,chemistry_iit,64,Cengage,2,JEE,,,,,,
424,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(65).png,11.1,Periodic Clasifications Of Elements,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(65).png,Eng,A,B,C,D,E,chemistry_iit,65,Cengage,2,JEE,,,,,,
425,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(66).png,11.1,Periodic Clasifications Of Elements,d,D,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(66).png,Eng,A,B,C,D,E,chemistry_iit,66,Cengage,2,JEE,,,,,,
426,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(67).png,11.1,Periodic Clasifications Of Elements,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(67).png,Eng,A,B,C,D,E,chemistry_iit,67,Cengage,2,JEE,,,,,,
427,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(68).png,11.1,Periodic Clasifications Of Elements,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(68).png,Eng,A,B,C,D,E,chemistry_iit,68,Cengage,2,JEE,,,,,,
428,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(69).png,11.1,Periodic Clasifications Of Elements,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(69).png,Eng,A,B,C,D,E,chemistry_iit,69,Cengage,2,JEE,,,,,,
429,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(70).png,11.1,Periodic Clasifications Of Elements,d,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(70).png,Eng,A,B,C,D,E,chemistry_iit,70,Cengage,2,JEE,,,,,,
430,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(71).png,11.1,Periodic Clasifications Of Elements,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(71).png,Eng,A,B,C,D,E,chemistry_iit,71,Cengage,2,JEE,,,,,,
431,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(72).png,11.1,Periodic Clasifications Of Elements,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(72).png,Eng,A,B,C,D,E,chemistry_iit,72,Cengage,2,JEE,,,,,,
432,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(73).png,11.1,Periodic Clasifications Of Elements,c,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(73).png,Eng,A,B,C,D,E,chemistry_iit,73,Cengage,2,JEE,,,,,,
433,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(74).png,11.1,Periodic Clasifications Of Elements,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(74).png,Eng,A,B,C,D,E,chemistry_iit,74,Cengage,2,JEE,,,,,,
434,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(75).png,11.1,Periodic Clasifications Of Elements,c,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(75).png,Eng,A,B,C,D,E,chemistry_iit,75,Cengage,2,JEE,,,,,,
435,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(76).png,11.1,Periodic Clasifications Of Elements,c,D,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(76).png,Eng,A,B,C,D,E,chemistry_iit,76,Cengage,2,JEE,,,,,,
436,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(77).png,11.1,Periodic Clasifications Of Elements,b,D,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(77).png,Eng,A,B,C,D,E,chemistry_iit,77,Cengage,2,JEE,,,,,,
437,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/1(78).png,11.1,Periodic Clasifications Of Elements,c,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/1(78).png,Eng,A,B,C,D,E,chemistry_iit,78,Cengage,2,JEE,,,,,,
438,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/2(01).png,11.1,Periodic Clasifications Of Elements,c,D,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/2(01).png,Eng,A,B,C,D,E,chemistry_iit,79,Cengage,2,JEE,,,,,,
439,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/2(02).png,11.1,Periodic Clasifications Of Elements,c,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/2(02).png,Eng,A,B,C,D,E,chemistry_iit,80,Cengage,2,JEE,,,,,,
440,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/2(03).png,11.1,Periodic Clasifications Of Elements,a,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/2(03).png,Eng,A,B,C,D,E,chemistry_iit,81,Cengage,2,JEE,,,,,,
441,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/2(04).png,11.1,Periodic Clasifications Of Elements,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/2(04).png,Eng,A,B,C,D,E,chemistry_iit,82,Cengage,2,JEE,,,,,,
442,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/2(05).png,11.1,Periodic Clasifications Of Elements,c,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/2(05).png,Eng,A,B,C,D,E,chemistry_iit,83,Cengage,2,JEE,,,,,,
443,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/2(06).png,11.1,Periodic Clasifications Of Elements,d,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/2(06).png,Eng,A,B,C,D,E,chemistry_iit,84,Cengage,2,JEE,,,,,,
444,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/2(07).png,11.1,Periodic Clasifications Of Elements,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/2(07).png,Eng,A,B,C,D,E,chemistry_iit,85,Cengage,2,JEE,,,,,,
445,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/2(08).png,11.1,Periodic Clasifications Of Elements,d,D,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/2(08).png,Eng,A,B,C,D,E,chemistry_iit,86,Cengage,2,JEE,,,,,,
446,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/2(09).png,11.1,Periodic Clasifications Of Elements,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/2(09).png,Eng,A,B,C,D,E,chemistry_iit,87,Cengage,2,JEE,,,,,,
447,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/2(10).png,11.1,Periodic Clasifications Of Elements,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/2(10).png,Eng,A,B,C,D,E,chemistry_iit,88,Cengage,2,JEE,,,,,,
448,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/2(11).png,11.1,Periodic Clasifications Of Elements,b,D,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/2(11).png,Eng,A,B,C,D,E,chemistry_iit,89,Cengage,2,JEE,,,,,,
449,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/2(12).png,11.1,Periodic Clasifications Of Elements,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/2(12).png,Eng,A,B,C,D,E,chemistry_iit,90,Cengage,2,JEE,,,,,,
450,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/2(13).png,11.1,Periodic Clasifications Of Elements,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/2(13).png,Eng,A,B,C,D,E,chemistry_iit,91,Cengage,2,JEE,,,,,,
451,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/2(14).png,11.1,Periodic Clasifications Of Elements,b,D,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/2(14).png,Eng,A,B,C,D,E,chemistry_iit,92,Cengage,2,JEE,,,,,,
452,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoeques/2(15).png,11.1,Periodic Clasifications Of Elements,b,D,,https://s3.amazonaws.com/inorganicchemcengagepart1periodicclassoesol/2(15).png,Eng,A,B,C,D,E,chemistry_iit,93,Cengage,2,JEE,,,,,,
453,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogenquestion/1(01).png,13.1,S-Block Element And Hydrogen,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogensolution/1(01).png,Eng,A,B,C,D,E,chemistry_iit,1,Cengage,1,JEE,,,,,,
454,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogenquestion/1(02).png,13.1,S-Block Element And Hydrogen,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogensolution/1(02).png,Eng,A,B,C,D,E,chemistry_iit,2,Cengage,1,JEE,,,,,,
455,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogenquestion/1(03).png,13.1,S-Block Element And Hydrogen,a,M,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogensolution/1(03).png,Eng,A,B,C,D,E,chemistry_iit,3,Cengage,1,JEE,,,,,,
456,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogenquestion/1(04).png,13.1,S-Block Element And Hydrogen,d,D,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogensolution/1(04).png,Eng,A,B,C,D,E,chemistry_iit,4,Cengage,1,JEE,,,,,topic_name,code
457,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogenquestion/1(05).png,13.1,S-Block Element And Hydrogen,a,M,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogensolution/1(05).png,Eng,A,B,C,D,E,chemistry_iit,5,Cengage,1,JEE,,,,,,
458,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogenquestion/1(06).png,13.1,S-Block Element And Hydrogen,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogensolution/1(06).png,Eng,A,B,C,D,E,chemistry_iit,6,Cengage,1,JEE,,,,,,
459,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogenquestion/1(07).png,13.1,S-Block Element And Hydrogen,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogensolution/1(07).png,Eng,A,B,C,D,E,chemistry_iit,7,Cengage,1,JEE,,,,,,
460,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogenquestion/1(08).png,13.1,S-Block Element And Hydrogen,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogensolution/1(08).png,Eng,A,B,C,D,E,chemistry_iit,8,Cengage,1,JEE,,,,,,
461,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogenquestion/1(09).png,13.1,S-Block Element And Hydrogen,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogensolution/1(09).png,Eng,A,B,C,D,E,chemistry_iit,9,Cengage,1,JEE,,,,,,
462,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogenquestion/1(10).png,13.1,S-Block Element And Hydrogen,c,D,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogensolution/1(10).PNG,Eng,A,B,C,D,E,chemistry_iit,10,Cengage,1,JEE,,,,,,
463,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogenquestion/1(11).png,13.1,S-Block Element And Hydrogen,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogensolution/1(11).png,Eng,A,B,C,D,E,chemistry_iit,11,Cengage,1,JEE,,,,,,
464,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogenquestion/1(12).png,13.1,S-Block Element And Hydrogen,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogensolution/1(12).png,Eng,A,B,C,D,E,chemistry_iit,12,Cengage,1,JEE,,,,,,
465,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogenquestion/1(13).png,13.1,S-Block Element And Hydrogen,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogensolution/1(13).png,Eng,A,B,C,D,E,chemistry_iit,13,Cengage,1,JEE,,,,,,
466,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogenquestion/1(14).png,13.1,S-Block Element And Hydrogen,a,M,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogensolution/1(14).png,Eng,A,B,C,D,E,chemistry_iit,14,Cengage,1,JEE,,,,,,
467,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogenquestion/1(15).png,13.1,S-Block Element And Hydrogen,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogensolution/1(15).png,Eng,A,B,C,D,E,chemistry_iit,15,Cengage,1,JEE,,,,,,
468,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogenquestion/1(16).png,13.1,S-Block Element And Hydrogen,d,M,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogensolution/1(16).png,Eng,A,B,C,D,E,chemistry_iit,16,Cengage,1,JEE,,,,,,
469,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogenquestion/1(17).png,13.1,S-Block Element And Hydrogen,c,E,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogensolution/1(17).png,Eng,A,B,C,D,E,chemistry_iit,17,Cengage,1,JEE,,,,,,
470,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogenquestion/1(19).png,13.1,S-Block Element And Hydrogen,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1hydrogensolution/1(19).png,Eng,A,B,C,D,E,chemistry_iit,19,Cengage,1,JEE,,,,,,
471,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(01).png,13.1,S-Block Element And Hydrogen,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(01).png,Eng,A,B,C,D,E,chemistry_iit,1,Cengage,2,JEE,,,,,,
472,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(02).png,13.1,S-Block Element And Hydrogen,a,M,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(02).png,Eng,A,B,C,D,E,chemistry_iit,2,Cengage,2,JEE,,,,,,
473,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(03).png,13.1,S-Block Element And Hydrogen,c,M,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(03).png,Eng,A,B,C,D,E,chemistry_iit,3,Cengage,2,JEE,,,,,,
474,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(04).png,13.1,S-Block Element And Hydrogen,c,M,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(04).png,Eng,A,B,C,D,E,chemistry_iit,4,Cengage,2,JEE,,,,,,
475,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(05).png,13.1,S-Block Element And Hydrogen,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(05).png,Eng,A,B,C,D,E,chemistry_iit,5,Cengage,2,JEE,,,,,,
