,QuestionLink,category,concepts,correct,direction,explanation,lang,name,optA,optB,optC,optD,sectionType,sl.no,sources,usedFor
72,https://i.imgur.com/3GHXbIP.png,24.1,"3,5",3,,,Bi,Compound Interest,A,B,C,D,Maths,6,Kiran Maths,ssc
73,https://i.imgur.com/9DEKfwH.png,24.1,"3,5",4,,,Bi,Compound Interest,A,B,C,D,Maths,7,Kiran Maths,ssc
74,https://i.imgur.com/aPoHqLs.png,24.1,"3,5",1,,,Bi,Compound Interest,A,B,C,D,Maths,8,Kiran Maths,ssc
75,https://i.imgur.com/NNsJliZ.png,24.1,"3,5",3,,,Bi,Compound Interest,A,B,C,D,Maths,9,Kiran Maths,ssc
76,https://i.imgur.com/1tSXVrT.png,24.1,"3,5",3,,,Bi,Compound Interest,A,B,C,D,Maths,10,Kiran Maths,ssc
77,https://i.imgur.com/dfYkE66.png,24.1,"3,5",4,,,Bi,Compound Interest,A,B,C,D,Maths,11,Kiran Maths,ssc
78,https://i.imgur.com/HFlnBAA.png,24.1,1,4,,,Bi,Compound Interest,A,B,C,D,Maths,12,Kiran Maths,ssc
79,https://i.imgur.com/wnu9QHn.png,24.1,1,1,,,Bi,Compound Interest,A,B,C,D,Maths,13,Kiran Maths,ssc
80,https://i.imgur.com/ceoCAx1.png,24.1,1,3,,,Bi,Compound Interest,A,B,C,D,Maths,14,Kiran Maths,ssc
81,https://i.imgur.com/6bNlV1G.png,24.1,1,4,,,Bi,Compound Interest,A,B,C,D,Maths,15,Kiran Maths,ssc
82,https://i.imgur.com/IL3n3Kj.png,24.1,3,4,,,Bi,Compound Interest,A,B,C,D,Maths,16,Kiran Maths,ssc
83,https://i.imgur.com/1roDBn6.png,24.1,1,3,,,Bi,Compound Interest,A,B,C,D,Maths,17,Kiran Maths,ssc
84,https://i.imgur.com/9Do8u3r.png,24.1,2,4,,,Bi,Compound Interest,A,B,C,D,Maths,18,Kiran Maths,ssc
85,https://i.imgur.com/pL1HOjx.png,24.1,1,1,,,Bi,Compound Interest,A,B,C,D,Maths,19,Kiran Maths,ssc
86,https://i.imgur.com/CAftxGs.png,24.1,1,1,,,Bi,Compound Interest,A,B,C,D,Maths,20,Kiran Maths,ssc
87,https://i.imgur.com/s6OI2sR.png,24.1,4,2,,,Bi,Compound Interest,A,B,C,D,Maths,21,Kiran Maths,ssc
88,https://i.imgur.com/DbSQOfh.png,24.1,4,3,,,Bi,Compound Interest,A,B,C,D,Maths,22,Kiran Maths,ssc
89,https://i.imgur.com/LqTXeUO.png,24.1,"3,5",2,,,Bi,Compound Interest,A,B,C,D,Maths,23,Kiran Maths,ssc
90,https://i.imgur.com/OP9GOPW.png,24.1,"1,3",1,,,Bi,Compound Interest,A,B,C,D,Maths,24,Kiran Maths,ssc
91,https://i.imgur.com/L3nZuOa.png,24.1,"3,5",4,,,Bi,Compound Interest,A,B,C,D,Maths,25,Kiran Maths,ssc
92,https://i.imgur.com/vfztCVH.png,24.1,3,2,,,Bi,Compound Interest,A,B,C,D,Maths,26,Kiran Maths,ssc
93,https://i.imgur.com/VBOQOxP.png,24.1,5,1,,,Bi,Compound Interest,A,B,C,D,Maths,27,Kiran Maths,ssc
94,https://i.imgur.com/cmN3PWd.png,24.1,"3,5",4,,,Bi,Compound Interest,A,B,C,D,Maths,28,Kiran Maths,ssc
95,https://i.imgur.com/juuAmxw.png,24.1,1,1,,,Bi,Compound Interest,A,B,C,D,Maths,29,Kiran Maths,ssc
96,https://i.imgur.com/xkHT61P.png,24.1,3,2,,,Bi,Compound Interest,A,B,C,D,Maths,30,Kiran Maths,ssc
97,https://i.imgur.com/EIrjBla.png,24.1,"1,5,3",4,,,Bi,Compound Interest,A,B,C,D,Maths,31,Kiran Maths,ssc
98,https://i.imgur.com/VfP7Svd.png,24.1,"3,5",1,,,Bi,Compound Interest,A,B,C,D,Maths,32,Kiran Maths,ssc
99,https://i.imgur.com/o0kxUke.png,24.1,1,2,,,Bi,Compound Interest,A,B,C,D,Maths,34,Kiran Maths,ssc
100,https://i.imgur.com/jVUQjRP.png,24.1,"1,3,5",1,,,Bi,Compound Interest,A,B,C,D,Maths,35,Kiran Maths,ssc
101,https://i.imgur.com/2BLGjZ3.png,24.1,"1,3,5",3,,,Bi,Compound Interest,A,B,C,D,Maths,36,Kiran Maths,ssc
102,https://i.imgur.com/iKxcJKP.png,24.1,1,2,,,Bi,Compound Interest,A,B,C,D,Maths,37,Kiran Maths,ssc
103,https://i.imgur.com/jxNdmKu.png,24.1,2,3,,,Bi,Compound Interest,A,B,C,D,Maths,38,Kiran Maths,ssc
104,https://i.imgur.com/bTMrmOU.png,24.1,1,1,,,Bi,Compound Interest,A,B,C,D,Maths,39,Kiran Maths,ssc
105,https://i.imgur.com/1xPx4o1.png,24.1,1,1,,,Bi,Compound Interest,A,B,C,D,Maths,40,Kiran Maths,ssc
0,https://i.imgur.com/4vFBqbR.png,9.1,2,1,,https://i.imgur.com/fbYWuGq.png,Bi,Number System,A,B,C,D,Maths,1,Kiran Maths,ssc
1,https://i.imgur.com/m4ElgfG.png,9.1,2,4,,https://i.imgur.com/ueFc8Wu.png,Bi,Number System,A,B,C,D,Maths,2,Kiran Maths,ssc
2,https://i.imgur.com/iUB88KQ.png,9.1,"3, 10",2,,https://i.imgur.com/JvcnTOt.png,Bi,Number System,A,B,C,D,Maths,3,Kiran Maths,ssc
3,https://i.imgur.com/TQzmDcC.png,9.1,1,4,,https://i.imgur.com/7cDDxSr.png,Bi,Number System,A,B,C,D,Maths,4,Kiran Maths,ssc
4,https://i.imgur.com/JU2hjBr.png,9.1,2,4,,https://i.imgur.com/p3ciouG.png,Bi,Number System,A,B,C,D,Maths,5,Kiran Maths,ssc
5,https://i.imgur.com/WUVw2Xd.png,9.1,4,2,,https://i.imgur.com/DJ8JvV4.png,Bi,Number System,A,B,C,D,Maths,6,Kiran Maths,ssc
6,https://i.imgur.com/xaGlDvY.png,9.1,1,2,,https://i.imgur.com/ZSCE79Z.png,Bi,Number System,A,B,C,D,Maths,1,Kiran Maths,ssc
7,https://i.imgur.com/TyKtQor.png,9.1,1,2,,https://i.imgur.com/k3WMNG9.png,Bi,Number System,A,B,C,D,Maths,2,Kiran Maths,ssc
8,https://i.imgur.com/JbpKDbw.png,9.1,1,3,,https://i.imgur.com/DaOKpgw.png,Bi,Number System,A,B,C,D,Maths,3,Kiran Maths,ssc
9,https://i.imgur.com/zdnvXuU.png,9.1,1,2,,https://i.imgur.com/2LkSRW4.png,Bi,Number System,A,B,C,D,Maths,4,Kiran Maths,ssc
10,https://i.imgur.com/pDrk0ZV.png,9.1,1,4,,https://i.imgur.com/44JXoeX.png,Bi,Number System,A,B,C,D,Maths,5,Kiran Maths,ssc
11,https://i.imgur.com/cww1KyC.png,9.1,5,1,,https://i.imgur.com/m7rPRL2.png,Bi,Number System,A,B,C,D,Maths,6,Kiran Maths,ssc
12,https://i.imgur.com/2iu8nNy.png,9.1,1,4,,https://i.imgur.com/VnZHn2P.png,Bi,Number System,A,B,C,D,Maths,7,Kiran Maths,ssc
13,https://i.imgur.com/XKha03g.png,9.1,1,4,,https://i.imgur.com/esK9Z2b.png,Bi,Number System,A,B,C,D,Maths,8,Kiran Maths,ssc
14,https://i.imgur.com/m9Pjft1.png,9.1,1,4,,https://i.imgur.com/kGmM98U.png,Bi,Number System,A,B,C,D,Maths,9,Kiran Maths,ssc
15,https://i.imgur.com/cl2mgq1.png,9.1,1,3,,https://i.imgur.com/CM3pURx.png,Bi,Number System,A,B,C,D,Maths,10,Kiran Maths,ssc
16,https://i.imgur.com/0yS0y9h.png,9.1,1,2,,https://i.imgur.com/3YuTeuX.png,Bi,Number System,A,B,C,D,Maths,11,Kiran Maths,ssc
17,https://i.imgur.com/RHWVyV1.png,9.1,1,4,,https://i.imgur.com/SCCZBxM.png,Bi,Number System,A,B,C,D,Maths,12,Kiran Maths,ssc
18,https://i.imgur.com/cGmSCdJ.png,9.1,1,1,,https://i.imgur.com/XsICnAh.png,Bi,Number System,A,B,C,D,Maths,13,Kiran Maths,ssc
19,https://i.imgur.com/yVFLzMZ.png,9.1,1,1,,https://i.imgur.com/yUYKuZn.png,Bi,Number System,A,B,C,D,Maths,14,Kiran Maths,ssc
20,https://i.imgur.com/VpJFaIk.png,9.1,1,4,,https://i.imgur.com/rsrHPbi.png,Bi,Number System,A,B,C,D,Maths,15,Kiran Maths,ssc
21,https://i.imgur.com/8kSWIei.png,9.1,1,2,,https://i.imgur.com/iqIQOYL.png,Bi,Number System,A,B,C,D,Maths,16,Kiran Maths,ssc
22,https://i.imgur.com/tiYrL6Z.png,9.1,6,4,,https://i.imgur.com/N1TEO1k.png,Bi,Number System,A,B,C,D,Maths,17,Kiran Maths,ssc
23,https://i.imgur.com/7AsbBfw.png,9.1,6,1,,https://i.imgur.com/tMera86.png,Bi,Number System,A,B,C,D,Maths,18,Kiran Maths,ssc
24,https://i.imgur.com/93QJJMi.png,9.1,5,3,,https://i.imgur.com/74sgD2r.png,Bi,Number System,A,B,C,D,Maths,19,Kiran Maths,ssc
25,https://i.imgur.com/TLR4me8.png,9.1,1,1,,https://i.imgur.com/sweG9Ol.png,Bi,Number System,A,B,C,D,Maths,20,Kiran Maths,ssc
26,https://i.imgur.com/6uofJyb.png,9.1,6,2,,https://i.imgur.com/nWQApDk.png,Bi,Number System,A,B,C,D,Maths,21,Kiran Maths,ssc
27,https://i.imgur.com/jQKzlqa.png,9.1,1,1,,https://i.imgur.com/TqUhe8p.png,Bi,Number System,A,B,C,D,Maths,22,Kiran Maths,ssc
28,https://i.imgur.com/RGRv7oY.png,9.1,1,3,,https://i.imgur.com/U2yKTSy.png,Bi,Number System,A,B,C,D,Maths,24,Kiran Maths,ssc
29,https://i.imgur.com/OkOuh3q.png,9.1,5,3,,https://i.imgur.com/FFsvFug.png,Bi,Number System,A,B,C,D,Maths,25,Kiran Maths,ssc
30,https://i.imgur.com/qDWCZrG.png,9.1,5,4,,https://i.imgur.com/8yQkNYA.png,Bi,Number System,A,B,C,D,Maths,26,Kiran Maths,ssc
31,https://i.imgur.com/lKyQEgG.png,9.1,6,1,,https://i.imgur.com/il5HSBx.png,Bi,Number System,A,B,C,D,Maths,27,Kiran Maths,ssc
32,https://i.imgur.com/wZXbTyq.png,9.1,1,4,,https://i.imgur.com/0flKGN2.png,Bi,Number System,A,B,C,D,Maths,28,Kiran Maths,ssc
33,https://i.imgur.com/24rYChT.png,9.1,4,2,,https://i.imgur.com/TFy2gVl.png,Bi,Number System,A,B,C,D,Maths,29,Kiran Maths,ssc
34,https://i.imgur.com/VTvxwN6.png,9.1,6,3,,https://i.imgur.com/JX8PPmU.png,Bi,Number System,A,B,C,D,Maths,30,Kiran Maths,ssc
35,https://i.imgur.com/jtdk4Xk.png,9.1,5,2,,https://i.imgur.com/HEb0gwu.png,Bi,Number System,A,B,C,D,Maths,31,Kiran Maths,ssc
36,https://i.imgur.com/WUTuWtC.png,9.1,1,4,,https://i.imgur.com/FSy9R87.png,Bi,Number System,A,B,C,D,Maths,32,Kiran Maths,ssc
37,https://i.imgur.com/28nH1vF.png,9.1,1,3,,https://i.imgur.com/S4h8oZk.png,Bi,Number System,A,B,C,D,Maths,33,Kiran Maths,ssc
38,https://i.imgur.com/3Da7cB0.png,9.1,1,1,,https://i.imgur.com/g4UW8mm.png,Bi,Number System,A,B,C,D,Maths,34,Kiran Maths,ssc
39,https://i.imgur.com/ss6M5uj.png,9.1,1,2,,https://i.imgur.com/xlKYu6B.png,Bi,Number System,A,B,C,D,Maths,35,Kiran Maths,ssc
40,https://i.imgur.com/dSTZnWQ.png,9.1,5,3,,https://i.imgur.com/r7UE9PK.png,Bi,Number System,A,B,C,D,Maths,36,Kiran Maths,ssc
41,https://i.imgur.com/6HqpRug.png,9.1,1,2,,https://i.imgur.com/SrIdIiG.png,Bi,Number System,A,B,C,D,Maths,37,Kiran Maths,ssc
42,https://i.imgur.com/Lbm5UM3.png,9.1,1,3,,https://i.imgur.com/SiYinBX.png,Bi,Number System,A,B,C,D,Maths,1,Kiran Maths,ssc
43,https://i.imgur.com/Lg6Yr0T.png,9.1,1,1,,https://i.imgur.com/WaDxXEf.png,Bi,Number System,A,B,C,D,Maths,2,Kiran Maths,ssc
44,https://i.imgur.com/6EK2M4r.png,9.1,1,2,,https://i.imgur.com/zXzoNwj.png,Bi,Number System,A,B,C,D,Maths,3,Kiran Maths,ssc
45,https://i.imgur.com/PLeMJLK.png,9.1,1,1,,https://i.imgur.com/iu54PfB.png,Bi,Number System,A,B,C,D,Maths,4,Kiran Maths,ssc
46,https://i.imgur.com/fyM1SFh.png,9.1,1,2,,https://i.imgur.com/A9DxmZx.png,Bi,Number System,A,B,C,D,Maths,6,Kiran Maths,ssc
47,https://i.imgur.com/HxTVqvy.png,9.1,2,2,,https://i.imgur.com/lxCDg40.png,Bi,Number System,A,B,C,D,Maths,7,Kiran Maths,ssc
48,https://i.imgur.com/qHFr89W.png,9.1,1,3,,https://i.imgur.com/8YOiYsp.png,Bi,Number System,A,B,C,D,Maths,8,Kiran Maths,ssc
49,https://i.imgur.com/iA3Amfb.png,9.1,1,2,,https://i.imgur.com/M7T9mAQ.png,Bi,Number System,A,B,C,D,Maths,9,Kiran Maths,ssc
50,https://i.imgur.com/licu1Qv.png,9.1,1,1,,https://i.imgur.com/VYLee6g.png,Bi,Number System,A,B,C,D,Maths,10,Kiran Maths,ssc
51,https://i.imgur.com/lOKGc6E.png,9.1,1,4,,https://i.imgur.com/gNJZZZ0.png,Bi,Number System,A,B,C,D,Maths,11,Kiran Maths,ssc
52,https://i.imgur.com/RtQMGul.png,9.1,1,1,,https://i.imgur.com/VVRepQj.png,Bi,Number System,A,B,C,D,Maths,12,Kiran Maths,ssc
53,https://i.imgur.com/QkqrPC7.png,9.1,1,2,,https://i.imgur.com/37al6Rv.png,Bi,Number System,A,B,C,D,Maths,13,Kiran Maths,ssc
54,https://i.imgur.com/tRomhNY.png,9.1,1,2,,https://i.imgur.com/s1L0vvw.png,Bi,Number System,A,B,C,D,Maths,14,Kiran Maths,ssc
55,https://i.imgur.com/ELxwO9J.png,9.1,1,2,,https://i.imgur.com/oFNPIb9.png,Bi,Number System,A,B,C,D,Maths,15,Kiran Maths,ssc
56,https://i.imgur.com/MvNoK3K.png,9.1,1,2,,https://i.imgur.com/ClnLSyc.png,Bi,Number System,A,B,C,D,Maths,16,Kiran Maths,ssc
57,https://i.imgur.com/11XylL9.png,9.1,1,2,,https://i.imgur.com/RnYzaT9.png,Bi,Number System,A,B,C,D,Maths,17,Kiran Maths,ssc
58,https://i.imgur.com/RMJ7oNA.png,9.1,1,2,,https://i.imgur.com/7R1mjNJ.png,Bi,Number System,A,B,C,D,Maths,18,Kiran Maths,ssc
59,https://i.imgur.com/Ym9kUP0.png,9.1,1,2,,https://i.imgur.com/NT3fE3Z.png,Bi,Number System,A,B,C,D,Maths,19,Kiran Maths,ssc
60,https://i.imgur.com/jh36Skt.png,9.1,1,4,,https://i.imgur.com/VHLeqsr.png,Bi,Number System,A,B,C,D,Maths,21,Kiran Maths,ssc
61,https://i.imgur.com/tCKq1Ei.png,9.1,2,3,,https://i.imgur.com/WRzLpPB.png,Bi,Number System,A,B,C,D,Maths,1,Kiran Maths,ssc
62,https://i.imgur.com/IRqTMVS.png,9.1,2,3,,https://i.imgur.com/SBz9EHL.png,Bi,Number System,A,B,C,D,Maths,2,Kiran Maths,ssc
63,https://i.imgur.com/WZOPLCR.png,9.1,2,1,,https://i.imgur.com/pkVVzeS.png,Bi,Number System,A,B,C,D,Maths,3,Kiran Maths,ssc
64,https://i.imgur.com/Eyr0OEr.png,9.1,1,1,,https://i.imgur.com/YQXdFIQ.png,Bi,Number System,A,B,C,D,Maths,1,Kiran Maths,ssc
65,https://i.imgur.com/kEo6C0r.png,9.1,1,2,,https://i.imgur.com/4h8ykUS.png,Bi,Number System,A,B,C,D,Maths,2,Kiran Maths,ssc
66,https://i.imgur.com/c5YSYJz.png,9.1,1,2,,https://i.imgur.com/iKuxLfn.png,Bi,Number System,A,B,C,D,Maths,3,Kiran Maths,ssc
67,https://i.imgur.com/p97kWJA.png,9.1,1,2,,https://i.imgur.com/5wd9W32.png,Bi,Number System,A,B,C,D,Maths,4,Kiran Maths,ssc
68,https://i.imgur.com/5r6pcXO.png,9.1,1,3,,https://i.imgur.com/8xIbGpy.png,Bi,Number System,A,B,C,D,Maths,5,Kiran Maths,ssc
69,https://i.imgur.com/iudcah5.png,9.1,5,4,,https://i.imgur.com/dZ7Av4F.png,Bi,Number System,A,B,C,D,Maths,6,Kiran Maths,ssc
70,https://i.imgur.com/e9Qw6Yn.png,9.1,1,1,,https://i.imgur.com/N2M4mRA.png,Bi,Number System,A,B,C,D,Maths,7,Kiran Maths,ssc
71,https://i.imgur.com/fucsgCZ.png,9.1,1,2,,https://i.imgur.com/VwVLuLQ.png,Bi,Number System,A,B,C,D,Maths,8,Kiran Maths,ssc
72,https://i.imgur.com/Pzwj7Wa.png,9.1,5,3,,https://i.imgur.com/vPEVkgk.png,Bi,Number System,A,B,C,D,Maths,9,Kiran Maths,ssc
73,https://i.imgur.com/YK3EbmX.png,9.1,5,2,,https://i.imgur.com/fOKFN6t.png,Bi,Number System,A,B,C,D,Maths,10,Kiran Maths,ssc
74,https://i.imgur.com/idyIWNb.png,9.1,1,3,,https://i.imgur.com/078AEer.png,Bi,Number System,A,B,C,D,Maths,11,Kiran Maths,ssc
75,https://i.imgur.com/o4lHnjE.png,9.1,1,2,,https://i.imgur.com/Szh7eU6.png,Bi,Number System,A,B,C,D,Maths,12,Kiran Maths,ssc
76,https://i.imgur.com/mzuCtcb.png,9.1,1,4,,https://i.imgur.com/tZvl9Kn.png,Bi,Number System,A,B,C,D,Maths,13,Kiran Maths,ssc
77,https://i.imgur.com/8bsE4oi.png,9.1,9,3,,https://i.imgur.com/SDmLm5P.png,Bi,Number System,A,B,C,D,Maths,1,Kiran Maths,ssc
78,https://i.imgur.com/LzbSzI7.png,9.1,9,3,,https://i.imgur.com/lCX7Lju.png,Bi,Number System,A,B,C,D,Maths,2,Kiran Maths,ssc
79,https://i.imgur.com/QwP3MjE.png,9.1,8,4,,https://i.imgur.com/2o5jqJN.png,Bi,Number System,A,B,C,D,Maths,3,Kiran Maths,ssc
80,https://i.imgur.com/kAGUPrD.png,9.1,8,3,,https://i.imgur.com/GdZznk2.png,Bi,Number System,A,B,C,D,Maths,4,Kiran Maths,ssc
81,https://i.imgur.com/lrhmF3C.png,9.1,7,4,,https://i.imgur.com/gAb58EG.png,Bi,Number System,A,B,C,D,Maths,5,Kiran Maths,ssc
82,https://i.imgur.com/T2LyUHz.png,9.1,1,3,,https://i.imgur.com/fFrlcHk.png,Bi,Number System,A,B,C,D,Maths,6,Kiran Maths,ssc
83,https://i.imgur.com/ESMTAdf.png,9.1,7,4,,https://i.imgur.com/kUYbc35.png,Bi,Number System,A,B,C,D,Maths,7,Kiran Maths,ssc
84,https://i.imgur.com/OGt6M9U.png,9.1,7,2,,https://i.imgur.com/vcp1gJ6.png,Bi,Number System,A,B,C,D,Maths,8,Kiran Maths,ssc
85,https://i.imgur.com/I75hD2Y.png,9.1,1,4,,https://i.imgur.com/MN1HANW.png,Bi,Number System,A,B,C,D,Maths,9,Kiran Maths,ssc
86,https://i.imgur.com/Lb3fjhm.png,9.1,1,2,,https://i.imgur.com/2ZtSvwC.png,Bi,Number System,A,B,C,D,Maths,1,Kiran Maths,ssc
87,https://i.imgur.com/Dn9ZrXF.png,9.1,1,1,,https://i.imgur.com/2BbMMuf.png,Bi,Number System,A,B,C,D,Maths,2,Kiran Maths,ssc
88,https://i.imgur.com/7VGQfsy.png,9.1,1,2,,https://i.imgur.com/8JrzMvl.png,Bi,Number System,A,B,C,D,Maths,3,Kiran Maths,ssc
89,https://i.imgur.com/YTjwz4y.png,9.1,1,1,,https://i.imgur.com/Ay8YKB6.png,Bi,Number System,A,B,C,D,Maths,4,Kiran Maths,ssc
90,https://i.imgur.com/PjQB2JD.png,9.1,10,2,,https://i.imgur.com/lwCW0ZZ.png,Bi,Number System,A,B,C,D,Maths,5,Kiran Maths,ssc
91,https://i.imgur.com/GmriUdC.png,9.1,1,2,,https://i.imgur.com/LFGAY2R.png,Bi,Number System,A,B,C,D,Maths,6,Kiran Maths,ssc
92,https://i.imgur.com/pObyCqR.png,9.1,1,3,,https://i.imgur.com/GXZs6Bi.png,Bi,Number System,A,B,C,D,Maths,7,Kiran Maths,ssc
93,https://i.imgur.com/GWz1uJG.png,9.1,1,3,,https://i.imgur.com/EQISUMO.png,Bi,Number System,A,B,C,D,Maths,8,Kiran Maths,ssc
94,https://i.imgur.com/R7p2VZX.png,9.1,1,1,,https://i.imgur.com/O7CjsBY.png,Bi,Number System,A,B,C,D,Maths,9,Kiran Maths,ssc
95,https://i.imgur.com/i2zapwB.png,9.1,5,3,,https://i.imgur.com/cfZSLGY.png,Bi,Number System,A,B,C,D,Maths,10,Kiran Maths,ssc
96,https://i.imgur.com/J2IA79R.png,9.1,1,3,,https://i.imgur.com/IMhwn0n.png,Bi,Number System,A,B,C,D,Maths,11,Kiran Maths,ssc
97,https://i.imgur.com/NLWcz85.png,9.1,1,1,,https://i.imgur.com/srWkVXV.png,Bi,Number System,A,B,C,D,Maths,12,Kiran Maths,ssc
98,https://i.imgur.com/wXweaHu.png,9.1,1,3,,https://i.imgur.com/v9RIfKg.png,Bi,Number System,A,B,C,D,Maths,13,Kiran Maths,ssc
99,https://i.imgur.com/HsuGP25.png,9.1,1,4,,https://i.imgur.com/XzF2WPT.png,Bi,Number System,A,B,C,D,Maths,14,Kiran Maths,ssc
100,https://i.imgur.com/SChzB0i.png,9.1,1,4,,https://i.imgur.com/EWd9xWY.png,Bi,Number System,A,B,C,D,Maths,15,Kiran Maths,ssc
101,https://i.imgur.com/91PL0I5.png,9.1,1,2,,https://i.imgur.com/WEa9c8B.png,Bi,Number System,A,B,C,D,Maths,16,Kiran Maths,ssc
102,https://i.imgur.com/OHlpHDp.png,9.1,2,4,,https://i.imgur.com/9fXsU5X.png,Bi,Number System,A,B,C,D,Maths,1,Kiran Maths,ssc
103,https://i.imgur.com/kJZARI7.png,9.1,2,1,,https://i.imgur.com/AyaozzB.png,Bi,Number System,A,B,C,D,Maths,2,Kiran Maths,ssc
104,https://i.imgur.com/QhEJH1J.png,9.1,1,3,,https://i.imgur.com/z60cFUY.png,Bi,Number System,A,B,C,D,Maths,3,Kiran Maths,ssc
105,https://i.imgur.com/iEqpNYV.png,9.1,1,4,,https://i.imgur.com/airbM0e.png,Bi,Number System,A,B,C,D,Maths,4,Kiran Maths,ssc
106,https://i.imgur.com/ujv8bE1.png,9.1,1,1,,https://i.imgur.com/R1Ff1Yj.png,Bi,Number System,A,B,C,D,Maths,5,Kiran Maths,ssc
107,https://i.imgur.com/JRRIWL3.png,9.1,1,4,,https://i.imgur.com/KLGhopk.png,Bi,Number System,A,B,C,D,Maths,6,Kiran Maths,ssc
108,https://i.imgur.com/xraIY6a.png,9.1,1,2,,https://i.imgur.com/8xVod4S.png,Bi,Number System,A,B,C,D,Maths,7,Kiran Maths,ssc
109,https://i.imgur.com/1AWTfm7.png,9.1,2,1,,https://i.imgur.com/CVCQili.png,Bi,Number System,A,B,C,D,Maths,8,Kiran Maths,ssc
110,https://i.imgur.com/85TyYKI.png,9.1,2,1,,https://i.imgur.com/CAbJNXq.png,Bi,Number System,A,B,C,D,Maths,9,Kiran Maths,ssc
111,https://i.imgur.com/iKV9rnl.png,9.1,1,1,,https://i.imgur.com/LUW7FN6.png,Bi,Number System,A,B,C,D,Maths,10,Kiran Maths,ssc
112,https://i.imgur.com/7W2MQKk.png,9.1,8,3,,https://i.imgur.com/C9cswan.png,Bi,Number System,A,B,C,D,Maths,11,Kiran Maths,ssc
113,https://i.imgur.com/0qFNXik.png,9.1,1,4,,https://i.imgur.com/950G2I9.png,Bi,Number System,A,B,C,D,Maths,12,Kiran Maths,ssc
114,https://i.imgur.com/j7DXJHe.png,9.1,1,2,,https://i.imgur.com/EqsKJL0.png,Bi,Number System,A,B,C,D,Maths,13,Kiran Maths,ssc
115,https://i.imgur.com/sm0cYwt.png,9.1,1,1,,https://i.imgur.com/qLh6Nqy.png,Bi,Number System,A,B,C,D,Maths,14,Kiran Maths,ssc
116,https://i.imgur.com/AI4Y8o0.png,9.1,1,1,,https://i.imgur.com/Da1Aoip.png,Bi,Number System,A,B,C,D,Maths,15,Kiran Maths,ssc
117,https://i.imgur.com/OuZIhPx.png,9.1,1,3,,https://i.imgur.com/yUn4W94.png,Bi,Number System,A,B,C,D,Maths,16,Kiran Maths,ssc
118,https://i.imgur.com/qxP6knl.png,9.1,1,3,,https://i.imgur.com/ScsaVMZ.png,Bi,Number System,A,B,C,D,Maths,17,Kiran Maths,ssc
119,https://i.imgur.com/gPcgW8G.png,9.1,1,4,,https://i.imgur.com/RQimTpq.png,Bi,Number System,A,B,C,D,Maths,18,Kiran Maths,ssc
120,https://i.imgur.com/pn8uRfL.png,9.1,1,1,,https://i.imgur.com/2uvsHB7.png,Bi,Number System,A,B,C,D,Maths,19,Kiran Maths,ssc
121,https://i.imgur.com/PC1c2m3.png,9.1,1,1,,https://i.imgur.com/8aJyJ64.png,Bi,Number System,A,B,C,D,Maths,20,Kiran Maths,ssc
0,https://i.imgur.com/GrlizEM.png,19.1,1,3,,https://i.imgur.com/M6pzQOX.png,Bi,Time And Work,A,B,C,D,Maths,1,Kiran Maths,ssc
1,https://i.imgur.com/Mr3Pihn.png,19.1,1,2,,https://i.imgur.com/UYME4ex.png,Bi,Time And Work,A,B,C,D,Maths,2,Kiran Maths,ssc
2,https://i.imgur.com/nzOxi5y.png,19.1,1,1,,https://i.imgur.com/gYyAyVL.png,Bi,Time And Work,A,B,C,D,Maths,3,Kiran Maths,ssc
3,https://i.imgur.com/aGmNBej.png,19.1,1,3,,https://i.imgur.com/6IXLcKt.png,Bi,Time And Work,A,B,C,D,Maths,4,Kiran Maths,ssc
4,https://i.imgur.com/qza9H3f.png,19.1,1,2,,https://i.imgur.com/tAOr3TB.png,Bi,Time And Work,A,B,C,D,Maths,5,Kiran Maths,ssc
5,https://i.imgur.com/c3C0rpl.png,19.1,1,2,,https://i.imgur.com/C2jfx61.png,Bi,Time And Work,A,B,C,D,Maths,6,Kiran Maths,ssc
6,https://i.imgur.com/y3lTBc7.png,19.1,1,3,,https://i.imgur.com/omY0G0g.png,Bi,Time And Work,A,B,C,D,Maths,7,Kiran Maths,ssc
7,https://i.imgur.com/Obe38Bv.png,19.1,1,4,,https://i.imgur.com/0LsDHQ6.png,Bi,Time And Work,A,B,C,D,Maths,8,Kiran Maths,ssc
8,https://i.imgur.com/XzwfwFo.png,19.1,1,2,,https://i.imgur.com/sMw5MN9.png,Bi,Time And Work,A,B,C,D,Maths,9,Kiran Maths,ssc
9,https://i.imgur.com/hN8Zp21.png,19.1,1,1,,https://i.imgur.com/ab3myjv.png,Bi,Time And Work,A,B,C,D,Maths,10,Kiran Maths,ssc
10,https://i.imgur.com/UMeoAtS.png,19.1,1,4,,https://i.imgur.com/GbMdLFv.png,Bi,Time And Work,A,B,C,D,Maths,11,Kiran Maths,ssc
11,https://i.imgur.com/8FvDEHR.png,19.1,1,2,,https://i.imgur.com/j8TrB88.png,Bi,Time And Work,A,B,C,D,Maths,12,Kiran Maths,ssc
12,https://i.imgur.com/Cr1FbdR.png,19.1,1,1,,https://i.imgur.com/W8wO2Tt.png,Bi,Time And Work,A,B,C,D,Maths,13,Kiran Maths,ssc
13,https://i.imgur.com/B4nCCBA.png,19.1,1,2,,https://i.imgur.com/KorWUBK.png,Bi,Time And Work,A,B,C,D,Maths,14,Kiran Maths,ssc
