,QuestionLink,category,correct,lang,optA,optB,optC,optD,sectionType,sl.no,sources,usedFor
495,https://i.imgur.com/wudYZCE.png,3.1,c,Hindi,A,B,C,D,gk,106,INDIAN_ECONOMY,GROUP_D
496,https://i.imgur.com/qT3YlAC.png,3.1,a,Hindi,A,B,C,D,gk,107,INDIAN_ECONOMY,GROUP_D
497,https://i.imgur.com/3KgPCXr.png,3.1,c,Hindi,A,B,C,D,gk,108,INDIAN_ECONOMY,GROUP_D
498,https://i.imgur.com/B4viL2h.png,3.1,d,Hindi,A,B,C,D,gk,109,INDIAN_ECONOMY,GROUP_D
499,https://i.imgur.com/roLI9AR.png,3.1,a,Hindi,A,B,C,D,gk,111,INDIAN_ECONOMY,GROUP_D
500,https://i.imgur.com/ZFu3ikG.png,3.1,a,Hindi,A,B,C,D,gk,112,INDIAN_ECONOMY,GROUP_D
501,https://i.imgur.com/pon4vNp.png,3.1,c,Hindi,A,B,C,D,gk,113,INDIAN_ECONOMY,GROUP_D
502,https://i.imgur.com/OjLKPDa.png,3.1,b,Hindi,A,B,C,D,gk,114,INDIAN_ECONOMY,GROUP_D
503,https://i.imgur.com/uBnpelv.png,3.1,d,Hindi,A,B,C,D,gk,115,INDIAN_ECONOMY,GROUP_D
504,https://i.imgur.com/iKy7M2J.png,3.1,a,Hindi,A,B,C,D,gk,116,INDIAN_ECONOMY,GROUP_D
505,https://i.imgur.com/jZUmYqq.png,3.1,d,Hindi,A,B,C,D,gk,117,INDIAN_ECONOMY,GROUP_D
506,https://i.imgur.com/SEx9LHb.png,3.1,c,Hindi,A,B,C,D,gk,119,INDIAN_ECONOMY,GROUP_D
507,https://i.imgur.com/fFBads8.png,3.1,a,Hindi,A,B,C,D,gk,120,INDIAN_ECONOMY,GROUP_D
508,https://i.imgur.com/vjv3ylz.png,3.1,b,Hindi,A,B,C,D,gk,121,INDIAN_ECONOMY,GROUP_D
509,https://i.imgur.com/0vCZHCL.png,3.1,c,Hindi,A,B,C,D,gk,122,INDIAN_ECONOMY,GROUP_D
510,https://i.imgur.com/nQmTOFM.png,3.1,c,Hindi,A,B,C,D,gk,123,INDIAN_ECONOMY,GROUP_D
511,https://i.imgur.com/f51ENmz.png,3.1,c,Hindi,A,B,C,D,gk,124,INDIAN_ECONOMY,GROUP_D
512,https://i.imgur.com/rUGdYFa.png,3.1,a,Hindi,A,B,C,D,gk,125,INDIAN_ECONOMY,GROUP_D
513,https://i.imgur.com/jD1qTIk.png,3.1,a,Hindi,A,B,C,D,gk,126,INDIAN_ECONOMY,GROUP_D
514,https://i.imgur.com/att8Iqy.png,3.1,b,Hindi,A,B,C,D,gk,127,INDIAN_ECONOMY,GROUP_D
515,https://i.imgur.com/ccen2dV.png,3.1,b,Hindi,A,B,C,D,gk,128,INDIAN_ECONOMY,GROUP_D
516,https://i.imgur.com/4IQINCx.png,3.1,c,Hindi,A,B,C,D,gk,129,INDIAN_ECONOMY,GROUP_D
517,https://i.imgur.com/UIFwmRS.png,3.1,c,Hindi,A,B,C,D,gk,130,INDIAN_ECONOMY,GROUP_D
518,https://i.imgur.com/n3JfwIz.png,3.1,d,Hindi,A,B,C,D,gk,132,INDIAN_ECONOMY,GROUP_D
519,https://i.imgur.com/FPbACrO.png,3.1,c,Hindi,A,B,C,D,gk,133,INDIAN_ECONOMY,GROUP_D
520,https://i.imgur.com/8rNdttR.png,3.1,a,Hindi,A,B,C,D,gk,134,INDIAN_ECONOMY,GROUP_D
521,https://i.imgur.com/8XW4Zq8.png,3.1,a,Hindi,A,B,C,D,gk,135,INDIAN_ECONOMY,GROUP_D
522,https://i.imgur.com/wS9VDdB.png,3.1,b,Hindi,A,B,C,D,gk,136,INDIAN_ECONOMY,GROUP_D
523,https://i.imgur.com/YFthF3z.png,3.1,b,Hindi,A,B,C,D,gk,138,INDIAN_ECONOMY,GROUP_D
524,https://i.imgur.com/a7NUGEB.png,3.1,b,Hindi,A,B,C,D,gk,139,INDIAN_ECONOMY,GROUP_D
525,https://i.imgur.com/P9CRoZc.png,3.1,d,Hindi,A,B,C,D,gk,140,INDIAN_ECONOMY,GROUP_D
526,https://i.imgur.com/kFwcKii.png,3.1,c,Hindi,A,B,C,D,gk,141,INDIAN_ECONOMY,GROUP_D
527,https://i.imgur.com/qarite9.png,3.1,d,Hindi,A,B,C,D,gk,142,INDIAN_ECONOMY,GROUP_D
528,https://i.imgur.com/594fDOr.png,3.1,c,Hindi,A,B,C,D,gk,143,INDIAN_ECONOMY,GROUP_D
529,https://i.imgur.com/BsmFwh0.png,3.1,d,Hindi,A,B,C,D,gk,144,INDIAN_ECONOMY,GROUP_D
530,https://i.imgur.com/i3Vp0eI.png,3.1,a,Hindi,A,B,C,D,gk,145,INDIAN_ECONOMY,GROUP_D
531,https://i.imgur.com/Lgge8tq.png,3.1,c,Hindi,A,B,C,D,gk,146,INDIAN_ECONOMY,GROUP_D
532,https://i.imgur.com/t5Dltkr.png,3.1,c,Hindi,A,B,C,D,gk,147,INDIAN_ECONOMY,GROUP_D
533,https://i.imgur.com/Gkm1HUt.png,3.1,d,Hindi,A,B,C,D,gk,148,INDIAN_ECONOMY,GROUP_D
534,https://i.imgur.com/XvzJWtQ.png,3.1,d,Hindi,A,B,C,D,gk,149,INDIAN_ECONOMY,GROUP_D
535,https://i.imgur.com/fsrCQKk.png,3.1,d,Hindi,A,B,C,D,gk,150,INDIAN_ECONOMY,GROUP_D
536,https://i.imgur.com/8h7WI3c.png,3.1,b,Hindi,A,B,C,D,gk,151,INDIAN_ECONOMY,GROUP_D
537,https://i.imgur.com/wx3wqnV.png,3.1,d,Hindi,A,B,C,D,gk,152,INDIAN_ECONOMY,GROUP_D
538,https://i.imgur.com/y7IJtlk.png,3.1,d,Hindi,A,B,C,D,gk,153,INDIAN_ECONOMY,GROUP_D
539,https://i.imgur.com/uNC0B1T.png,3.1,b,Hindi,A,B,C,D,gk,154,INDIAN_ECONOMY,GROUP_D
540,https://i.imgur.com/cf1DdiI.png,3.1,b,Hindi,A,B,C,D,gk,155,INDIAN_ECONOMY,GROUP_D
541,https://i.imgur.com/SPxjdwU.png,3.1,a,Hindi,A,B,C,D,gk,156,INDIAN_ECONOMY,GROUP_D
542,https://i.imgur.com/e4DDLBh.png,3.1,a,Hindi,A,B,C,D,gk,157,INDIAN_ECONOMY,GROUP_D
543,https://i.imgur.com/gZZRQSs.png,3.1,d,Hindi,A,B,C,D,gk,159,INDIAN_ECONOMY,GROUP_D
544,https://i.imgur.com/SzWsBa3.png,3.1,c,Hindi,A,B,C,D,gk,160,INDIAN_ECONOMY,GROUP_D
545,https://i.imgur.com/PsK9WoV.png,3.1,a,Hindi,A,B,C,D,gk,161,INDIAN_ECONOMY,GROUP_D
546,https://i.imgur.com/L7Vbupe.png,3.1,d,Hindi,A,B,C,D,gk,162,INDIAN_ECONOMY,GROUP_D
547,https://i.imgur.com/oNapjg9.png,3.1,b,Hindi,A,B,C,D,gk,163,INDIAN_ECONOMY,GROUP_D
548,https://i.imgur.com/Hrf01ps.png,3.1,b,Hindi,A,B,C,D,gk,164,INDIAN_ECONOMY,GROUP_D
549,https://i.imgur.com/ttGLEYL.png,3.1,a,Hindi,A,B,C,D,gk,165,INDIAN_ECONOMY,GROUP_D
550,https://i.imgur.com/Ia4RWMr.png,3.1,d,Hindi,A,B,C,D,gk,166,INDIAN_ECONOMY,GROUP_D
551,https://i.imgur.com/ZyUDRFX.png,3.1,d,Hindi,A,B,C,D,gk,167,INDIAN_ECONOMY,GROUP_D
552,https://i.imgur.com/ZvafPkp.png,3.1,c,Hindi,A,B,C,D,gk,168,INDIAN_ECONOMY,GROUP_D
553,https://i.imgur.com/g19uA07.png,3.1,d,Hindi,A,B,C,D,gk,169,INDIAN_ECONOMY,GROUP_D
554,https://i.imgur.com/Dk6bxRu.png,3.1,d,Hindi,A,B,C,D,gk,170,INDIAN_ECONOMY,GROUP_D
555,https://i.imgur.com/50HK1KY.png,3.1,c,Hindi,A,B,C,D,gk,171,INDIAN_ECONOMY,GROUP_D
556,https://i.imgur.com/UFNylKi.png,3.1,d,Hindi,A,B,C,D,gk,173,INDIAN_ECONOMY,GROUP_D
557,https://i.imgur.com/isT1TSL.png,3.1,b,Hindi,A,B,C,D,gk,174,INDIAN_ECONOMY,GROUP_D
558,https://i.imgur.com/jtOaiCr.png,3.1,a,Hindi,A,B,C,D,gk,175,INDIAN_ECONOMY,GROUP_D
559,https://i.imgur.com/xQgnha7.png,3.1,a,Hindi,A,B,C,D,gk,176,INDIAN_ECONOMY,GROUP_D
560,https://i.imgur.com/lf1yCoC.png,3.1,b,Hindi,A,B,C,D,gk,177,INDIAN_ECONOMY,GROUP_D
561,https://i.imgur.com/ahDcRfH.png,3.1,b,Hindi,A,B,C,D,gk,178,INDIAN_ECONOMY,GROUP_D
562,https://i.imgur.com/Y9wdxc1.png,3.1,b,Hindi,A,B,C,D,gk,179,INDIAN_ECONOMY,GROUP_D
563,https://i.imgur.com/QKvBeTA.png,3.1,d,Hindi,A,B,C,D,gk,180,INDIAN_ECONOMY,GROUP_D
564,https://i.imgur.com/g2ypU0g.png,3.1,c,Hindi,A,B,C,D,gk,181,INDIAN_ECONOMY,GROUP_D
565,https://i.imgur.com/s2uNDfX.png,3.1,d,Hindi,A,B,C,D,gk,182,INDIAN_ECONOMY,GROUP_D
566,https://i.imgur.com/7zDYJoY.png,3.1,a,Hindi,A,B,C,D,gk,183,INDIAN_ECONOMY,GROUP_D
567,https://i.imgur.com/DO2qosv.png,3.1,a,Hindi,A,B,C,D,gk,184,INDIAN_ECONOMY,GROUP_D
568,https://i.imgur.com/rZ8hrmC.png,3.1,d,Hindi,A,B,C,D,gk,185,INDIAN_ECONOMY,GROUP_D
569,https://i.imgur.com/OmTiMBR.png,3.1,b,Hindi,A,B,C,D,gk,186,INDIAN_ECONOMY,GROUP_D
570,https://i.imgur.com/ac2Xs2m.png,3.1,c,Hindi,A,B,C,D,gk,187,INDIAN_ECONOMY,GROUP_D
571,https://i.imgur.com/FPBwbNe.png,3.1,c,Hindi,A,B,C,D,gk,188,INDIAN_ECONOMY,GROUP_D
572,https://i.imgur.com/cYVwFva.png,3.1,a,Hindi,A,B,C,D,gk,189,INDIAN_ECONOMY,GROUP_D
573,https://i.imgur.com/tYbmaZU.png,3.1,a,Hindi,A,B,C,D,gk,190,INDIAN_ECONOMY,GROUP_D
574,https://i.imgur.com/l1CAsig.png,3.1,a,Hindi,A,B,C,D,gk,192,INDIAN_ECONOMY,GROUP_D
575,https://i.imgur.com/9OHuuGQ.png,3.1,d,Hindi,A,B,C,D,gk,193,INDIAN_ECONOMY,GROUP_D
576,https://i.imgur.com/5pHaxZQ.png,3.1,d,Hindi,A,B,C,D,gk,194,INDIAN_ECONOMY,GROUP_D
577,https://i.imgur.com/tc2M3e2.png,3.1,c,Hindi,A,B,C,D,gk,195,INDIAN_ECONOMY,GROUP_D
578,https://i.imgur.com/uqCHFUZ.png,3.1,d,Hindi,A,B,C,D,gk,196,INDIAN_ECONOMY,GROUP_D
579,https://i.imgur.com/VqxSdpT.png,3.1,b,Hindi,A,B,C,D,gk,197,INDIAN_ECONOMY,GROUP_D
580,https://i.imgur.com/GwhXne8.png,3.1,b,Hindi,A,B,C,D,gk,199,INDIAN_ECONOMY,GROUP_D
581,https://i.imgur.com/ynrFEVd.png,3.1,b,Hindi,A,B,C,D,gk,200,INDIAN_ECONOMY,GROUP_D
582,https://i.imgur.com/ZVDCVVi.png,3.1,c,Hindi,A,B,C,D,gk,201,INDIAN_ECONOMY,GROUP_D
583,https://i.imgur.com/eErj3iy.png,3.1,b,Hindi,A,B,C,D,gk,202,INDIAN_ECONOMY,GROUP_D
584,https://i.imgur.com/4KfUXyS.png,3.1,b,Hindi,A,B,C,D,gk,203,INDIAN_ECONOMY,GROUP_D
585,https://i.imgur.com/m1VHHX6.png,3.1,b,Hindi,A,B,C,D,gk,1,INDIAN_ECONOMY,GROUP_D
586,https://i.imgur.com/NaoGyQu.png,3.1,d,Hindi,A,B,C,D,gk,2,INDIAN_ECONOMY,GROUP_D
587,https://i.imgur.com/zJizGFb.png,3.1,d,Hindi,A,B,C,D,gk,3,INDIAN_ECONOMY,GROUP_D
588,https://i.imgur.com/ZJQEdQs.png,3.1,c,Hindi,A,B,C,D,gk,4,INDIAN_ECONOMY,GROUP_D
589,https://i.imgur.com/yWOIsHL.png,3.1,d,Hindi,A,B,C,D,gk,5,INDIAN_ECONOMY,GROUP_D
590,https://i.imgur.com/6wZL1OK.png,3.1,b,Hindi,A,B,C,D,gk,6,INDIAN_ECONOMY,GROUP_D
591,https://i.imgur.com/S8ZP6J5.png,3.1,c,Hindi,A,B,C,D,gk,7,INDIAN_ECONOMY,GROUP_D
592,https://i.imgur.com/uF8Bu66.png,3.1,c,Hindi,A,B,C,D,gk,8,INDIAN_ECONOMY,GROUP_D
593,https://i.imgur.com/A2I6l5m.png,3.1,a,Hindi,A,B,C,D,gk,9,INDIAN_ECONOMY,GROUP_D
594,https://i.imgur.com/9tD3TGm.png,3.1,a,Hindi,A,B,C,D,gk,10,INDIAN_ECONOMY,GROUP_D
595,https://i.imgur.com/bRz4g5B.png,3.1,a,Hindi,A,B,C,D,gk,11,INDIAN_ECONOMY,GROUP_D
596,https://i.imgur.com/uHDmWD7.png,3.1,b,Hindi,A,B,C,D,gk,12,INDIAN_ECONOMY,GROUP_D
597,https://i.imgur.com/ajtR1vs.png,3.1,a,Hindi,A,B,C,D,gk,13,INDIAN_ECONOMY,GROUP_D
598,https://i.imgur.com/GilbvZH.png,3.1,d,Hindi,A,B,C,D,gk,14,INDIAN_ECONOMY,GROUP_D
599,https://i.imgur.com/45LSZPC.png,3.1,a,Hindi,A,B,C,D,gk,15,INDIAN_ECONOMY,GROUP_D
600,https://i.imgur.com/iaCt2xG.png,3.1,b,Hindi,A,B,C,D,gk,16,INDIAN_ECONOMY,GROUP_D
601,https://i.imgur.com/X2qMW95.png,3.1,a,Hindi,A,B,C,D,gk,17,INDIAN_ECONOMY,GROUP_D
602,https://i.imgur.com/yHHoI52.png,3.1,b,Hindi,A,B,C,D,gk,18,INDIAN_ECONOMY,GROUP_D
603,https://i.imgur.com/Ealg3kp.png,3.1,b,Hindi,A,B,C,D,gk,19,INDIAN_ECONOMY,GROUP_D
604,https://i.imgur.com/2G5gDzE.png,3.1,d,Hindi,A,B,C,D,gk,20,INDIAN_ECONOMY,GROUP_D
605,https://i.imgur.com/RgqLVlb.png,3.1,d,Hindi,A,B,C,D,gk,21,INDIAN_ECONOMY,GROUP_D
606,https://i.imgur.com/zgBYWuX.png,3.1,c,Hindi,A,B,C,D,gk,22,INDIAN_ECONOMY,GROUP_D
607,https://i.imgur.com/ftJqpqf.png,3.1,b,Hindi,A,B,C,D,gk,23,INDIAN_ECONOMY,GROUP_D
608,https://i.imgur.com/2c8uCf6.png,3.1,b,Hindi,A,B,C,D,gk,24,INDIAN_ECONOMY,GROUP_D
609,https://i.imgur.com/ntH24X6.png,3.1,d,Hindi,A,B,C,D,gk,25,INDIAN_ECONOMY,GROUP_D
610,https://i.imgur.com/TKXxRVj.png,3.1,a,Hindi,A,B,C,D,gk,26,INDIAN_ECONOMY,GROUP_D
611,https://i.imgur.com/w7bNvO8.png,3.1,c,Hindi,A,B,C,D,gk,27,INDIAN_ECONOMY,GROUP_D
612,https://i.imgur.com/oRBwXR2.png,3.1,a,Hindi,A,B,C,D,gk,28,INDIAN_ECONOMY,GROUP_D
613,https://i.imgur.com/j0sUmg7.png,3.1,a,Hindi,A,B,C,D,gk,29,INDIAN_ECONOMY,GROUP_D
614,https://i.imgur.com/ea940EJ.png,3.1,a,Hindi,A,B,C,D,gk,30,INDIAN_ECONOMY,GROUP_D
615,https://i.imgur.com/dDa2U35.png,3.1,d,Hindi,A,B,C,D,gk,32,INDIAN_ECONOMY,GROUP_D
616,https://i.imgur.com/LHS1MkI.png,3.1,c,Hindi,A,B,C,D,gk,33,INDIAN_ECONOMY,GROUP_D
617,https://i.imgur.com/px3dK2Q.png,3.1,c,Hindi,A,B,C,D,gk,34,INDIAN_ECONOMY,GROUP_D
618,https://i.imgur.com/s8Ajjwi.png,3.1,a,Hindi,A,B,C,D,gk,35,INDIAN_ECONOMY,GROUP_D
619,https://i.imgur.com/ouP78hO.png,3.1,b,Hindi,A,B,C,D,gk,36,INDIAN_ECONOMY,GROUP_D
620,https://i.imgur.com/TuXpGFI.png,3.1,b,Hindi,A,B,C,D,gk,1,INDIAN_ECONOMY,GROUP_D
621,https://i.imgur.com/XGOTqwk.png,3.1,a,Hindi,A,B,C,D,gk,2,INDIAN_ECONOMY,GROUP_D
622,https://i.imgur.com/0o3XkYG.png,3.1,b,Hindi,A,B,C,D,gk,3,INDIAN_ECONOMY,GROUP_D
623,https://i.imgur.com/9q3CDrr.png,3.1,d,Hindi,A,B,C,D,gk,4,INDIAN_ECONOMY,GROUP_D
624,https://i.imgur.com/ZtAUeOq.png,3.1,b,Hindi,A,B,C,D,gk,5,INDIAN_ECONOMY,GROUP_D
625,https://i.imgur.com/kMUwnYb.png,3.1,d,Hindi,A,B,C,D,gk,6,INDIAN_ECONOMY,GROUP_D
626,https://i.imgur.com/7Nn1ud9.png,3.1,b,Hindi,A,B,C,D,gk,7,INDIAN_ECONOMY,GROUP_D
627,https://i.imgur.com/uHi1oFl.png,3.1,d,Hindi,A,B,C,D,gk,8,INDIAN_ECONOMY,GROUP_D
628,https://i.imgur.com/ZZvKzNB.png,3.1,b,Hindi,A,B,C,D,gk,9,INDIAN_ECONOMY,GROUP_D
629,https://i.imgur.com/5bMLirf.png,3.1,c,Hindi,A,B,C,D,gk,10,INDIAN_ECONOMY,GROUP_D
630,https://i.imgur.com/WnIho7y.png,3.1,d,Hindi,A,B,C,D,gk,11,INDIAN_ECONOMY,GROUP_D
631,https://i.imgur.com/W6AAqQy.png,3.1,d,Hindi,A,B,C,D,gk,12,INDIAN_ECONOMY,GROUP_D
632,https://i.imgur.com/EBbkIoi.png,3.1,c,Hindi,A,B,C,D,gk,13,INDIAN_ECONOMY,GROUP_D
633,https://i.imgur.com/KhSITnV.png,3.1,b,Hindi,A,B,C,D,gk,14,INDIAN_ECONOMY,GROUP_D
634,https://i.imgur.com/HewrbEi.png,3.1,c,Hindi,A,B,C,D,gk,15,INDIAN_ECONOMY,GROUP_D
635,https://i.imgur.com/oK9hOr1.png,3.1,b,Hindi,A,B,C,D,gk,16,INDIAN_ECONOMY,GROUP_D
636,https://i.imgur.com/LEZU3D7.png,3.1,c,Hindi,A,B,C,D,gk,18,INDIAN_ECONOMY,GROUP_D
637,https://i.imgur.com/dKtgsan.png,3.1,c,Hindi,A,B,C,D,gk,19,INDIAN_ECONOMY,GROUP_D
638,https://i.imgur.com/RquuR7S.png,3.1,a,Hindi,A,B,C,D,gk,20,INDIAN_ECONOMY,GROUP_D
639,https://i.imgur.com/u6zJCxh.png,3.1,c,Hindi,A,B,C,D,gk,21,INDIAN_ECONOMY,GROUP_D
640,https://i.imgur.com/F6GH7Xe.png,3.1,a,Hindi,A,B,C,D,gk,22,INDIAN_ECONOMY,GROUP_D
641,https://i.imgur.com/z4mz6Dv.png,3.1,d,Hindi,A,B,C,D,gk,23,INDIAN_ECONOMY,GROUP_D
642,https://i.imgur.com/g8gILUn.png,3.1,d,Hindi,A,B,C,D,gk,24,INDIAN_ECONOMY,GROUP_D
643,https://i.imgur.com/5fohcrq.png,3.1,a,Hindi,A,B,C,D,gk,25,INDIAN_ECONOMY,GROUP_D
644,https://i.imgur.com/ifuj0t1.png,3.1,b,Hindi,A,B,C,D,gk,26,INDIAN_ECONOMY,GROUP_D
645,https://i.imgur.com/W0cjZBA.png,3.1,c,Hindi,A,B,C,D,gk,27,INDIAN_ECONOMY,GROUP_D
646,https://i.imgur.com/gVJrnur.png,3.1,a,Hindi,A,B,C,D,gk,28,INDIAN_ECONOMY,GROUP_D
647,https://i.imgur.com/XMIjbbQ.png,3.1,c,Hindi,A,B,C,D,gk,29,INDIAN_ECONOMY,GROUP_D
648,https://i.imgur.com/Xe8E3ZN.png,3.1,c,Hindi,A,B,C,D,gk,30,INDIAN_ECONOMY,GROUP_D
649,https://i.imgur.com/3wTrAMm.png,3.1,c,Hindi,A,B,C,D,gk,31,INDIAN_ECONOMY,GROUP_D
650,https://i.imgur.com/OHw36rI.png,3.1,c,Hindi,A,B,C,D,gk,32,INDIAN_ECONOMY,GROUP_D
651,https://i.imgur.com/EudpVx1.png,3.1,b,Hindi,A,B,C,D,gk,33,INDIAN_ECONOMY,GROUP_D
652,https://i.imgur.com/2xCnGq4.png,3.1,c,Hindi,A,B,C,D,gk,34,INDIAN_ECONOMY,GROUP_D
653,https://i.imgur.com/fZ1fNAj.png,3.1,d,Hindi,A,B,C,D,gk,35,INDIAN_ECONOMY,GROUP_D
654,https://i.imgur.com/vIPGF4g.png,3.1,a,Hindi,A,B,C,D,gk,36,INDIAN_ECONOMY,GROUP_D
655,https://i.imgur.com/wV5cPL6.png,3.1,c,Hindi,A,B,C,D,gk,37,INDIAN_ECONOMY,GROUP_D
656,https://i.imgur.com/GO9iNGB.png,3.1,d,Hindi,A,B,C,D,gk,38,INDIAN_ECONOMY,GROUP_D
657,https://i.imgur.com/n79kpYd.png,3.1,a,Hindi,A,B,C,D,gk,39,INDIAN_ECONOMY,GROUP_D
658,https://i.imgur.com/w9Tx9Qs.png,3.1,d,Hindi,A,B,C,D,gk,41,INDIAN_ECONOMY,GROUP_D
659,https://i.imgur.com/EccYnHU.png,3.1,d,Hindi,A,B,C,D,gk,42,INDIAN_ECONOMY,GROUP_D
660,https://i.imgur.com/FpfSQhR.png,3.1,d,Hindi,A,B,C,D,gk,43,INDIAN_ECONOMY,GROUP_D
661,https://i.imgur.com/t7u4n9S.png,3.1,d,Hindi,A,B,C,D,gk,44,INDIAN_ECONOMY,GROUP_D
662,https://i.imgur.com/0MMDSEl.png,3.1,a,Hindi,A,B,C,D,gk,45,INDIAN_ECONOMY,GROUP_D
663,https://i.imgur.com/TWB85IZ.png,3.1,c,Hindi,A,B,C,D,gk,46,INDIAN_ECONOMY,GROUP_D
664,https://i.imgur.com/FcxNRhw.png,3.1,d,Hindi,A,B,C,D,gk,47,INDIAN_ECONOMY,GROUP_D
665,https://i.imgur.com/ryT5Dpk.png,3.1,b,Hindi,A,B,C,D,gk,48,INDIAN_ECONOMY,GROUP_D
666,https://i.imgur.com/nX8yBHz.png,3.1,c,Hindi,A,B,C,D,gk,49,INDIAN_ECONOMY,GROUP_D
667,https://i.imgur.com/YGVj7H2.png,3.1,c,Hindi,A,B,C,D,gk,50,INDIAN_ECONOMY,GROUP_D
668,https://i.imgur.com/vjxyhN1.png,3.1,a,Hindi,A,B,C,D,gk,51,INDIAN_ECONOMY,GROUP_D
669,https://i.imgur.com/yOYqtzu.png,3.1,a,Hindi,A,B,C,D,gk,52,INDIAN_ECONOMY,GROUP_D
670,https://i.imgur.com/wUh3CM7.png,3.1,d,Hindi,A,B,C,D,gk,53,INDIAN_ECONOMY,GROUP_D
671,https://i.imgur.com/kolPyk0.png,3.1,c,Hindi,A,B,C,D,gk,54,INDIAN_ECONOMY,GROUP_D
672,https://i.imgur.com/V7qhaCJ.png,3.1,b,Hindi,A,B,C,D,gk,55,INDIAN_ECONOMY,GROUP_D
673,https://i.imgur.com/BO2Xjmn.png,3.1,c,Hindi,A,B,C,D,gk,56,INDIAN_ECONOMY,GROUP_D
674,https://i.imgur.com/zW4A6nU.png,3.1,a,Hindi,A,B,C,D,gk,57,INDIAN_ECONOMY,GROUP_D
675,https://i.imgur.com/DgtFQZq.png,3.1,a,Hindi,A,B,C,D,gk,58,INDIAN_ECONOMY,GROUP_D
676,https://i.imgur.com/NTZnusw.png,3.1,a,Hindi,A,B,C,D,gk,60,INDIAN_ECONOMY,GROUP_D
677,https://i.imgur.com/lf7V811.png,3.1,c,Hindi,A,B,C,D,gk,61,INDIAN_ECONOMY,GROUP_D
678,https://i.imgur.com/7iKRd8i.png,3.1,b,Hindi,A,B,C,D,gk,62,INDIAN_ECONOMY,GROUP_D
679,https://i.imgur.com/4bvyWi6.png,3.1,c,Hindi,A,B,C,D,gk,63,INDIAN_ECONOMY,GROUP_D
680,https://i.imgur.com/KTi2JeO.png,3.1,d,Hindi,A,B,C,D,gk,64,INDIAN_ECONOMY,GROUP_D
681,https://i.imgur.com/q4pCrc4.png,3.1,d,Hindi,A,B,C,D,gk,65,INDIAN_ECONOMY,GROUP_D
682,https://i.imgur.com/DAqYrfJ.png,3.1,a,Hindi,A,B,C,D,gk,66,INDIAN_ECONOMY,GROUP_D
683,https://i.imgur.com/PcwcomD.png,3.1,a,Hindi,A,B,C,D,gk,67,INDIAN_ECONOMY,GROUP_D
684,https://i.imgur.com/BbKzbwO.png,3.1,a,Hindi,A,B,C,D,gk,68,INDIAN_ECONOMY,GROUP_D
685,https://i.imgur.com/ofnSGte.png,3.1,d,Hindi,A,B,C,D,gk,69,INDIAN_ECONOMY,GROUP_D
686,https://i.imgur.com/Nvj2gqr.png,3.1,c,Hindi,A,B,C,D,gk,70,INDIAN_ECONOMY,GROUP_D
687,https://i.imgur.com/mgQFVOI.png,3.1,a,Hindi,A,B,C,D,gk,71,INDIAN_ECONOMY,GROUP_D
688,https://i.imgur.com/k4UHDjM.png,3.1,c,Hindi,A,B,C,D,gk,72,INDIAN_ECONOMY,GROUP_D
689,https://i.imgur.com/dHFarJh.png,3.1,a,Hindi,A,B,C,D,gk,73,INDIAN_ECONOMY,GROUP_D
690,https://i.imgur.com/mXDFfx5.png,3.1,d,Hindi,A,B,C,D,gk,74,INDIAN_ECONOMY,GROUP_D
691,https://i.imgur.com/XE6td8i.png,3.1,d,Hindi,A,B,C,D,gk,75,INDIAN_ECONOMY,GROUP_D
692,https://i.imgur.com/oYporRu.png,3.1,c,Hindi,A,B,C,D,gk,77,INDIAN_ECONOMY,GROUP_D
693,https://i.imgur.com/c6yu7vK.png,3.1,d,Hindi,A,B,C,D,gk,78,INDIAN_ECONOMY,GROUP_D
694,https://i.imgur.com/gksZG6d.png,3.1,b,Hindi,A,B,C,D,gk,79,INDIAN_ECONOMY,GROUP_D
695,https://i.imgur.com/lPAUEvV.png,3.1,a,Hindi,A,B,C,D,gk,80,INDIAN_ECONOMY,GROUP_D
696,https://i.imgur.com/v2zJY7O.png,3.1,c,Hindi,A,B,C,D,gk,81,INDIAN_ECONOMY,GROUP_D
697,https://i.imgur.com/H45sg0p.png,3.1,b,Hindi,A,B,C,D,gk,82,INDIAN_ECONOMY,GROUP_D
698,https://i.imgur.com/qsgXJOi.png,3.1,a,Hindi,A,B,C,D,gk,83,INDIAN_ECONOMY,GROUP_D
699,https://i.imgur.com/EADF48f.png,3.1,d,Hindi,A,B,C,D,gk,84,INDIAN_ECONOMY,GROUP_D
700,https://i.imgur.com/Rmjycgr.png,3.1,a,Hindi,A,B,C,D,gk,85,INDIAN_ECONOMY,GROUP_D
701,https://i.imgur.com/h7kWcWH.png,3.1,b,Hindi,A,B,C,D,gk,86,INDIAN_ECONOMY,GROUP_D
702,https://i.imgur.com/x1zEasv.png,3.1,b,Hindi,A,B,C,D,gk,88,INDIAN_ECONOMY,GROUP_D
703,https://i.imgur.com/dD9GVhA.png,3.1,a,Hindi,A,B,C,D,gk,89,INDIAN_ECONOMY,GROUP_D
704,https://i.imgur.com/A5I5Qem.png,3.1,b,Hindi,A,B,C,D,gk,90,INDIAN_ECONOMY,GROUP_D
705,https://i.imgur.com/4W46PxY.png,3.1,c,Hindi,A,B,C,D,gk,91,INDIAN_ECONOMY,GROUP_D
