,sl.no.,correct,QuestionLink,direction,explanation,sectionType,category,topic_category,difficulty_level,optA,optB,optC,optD,optE,usedFor,lang,sources,chp_name
103,18,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/14 (07).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 SOL/14 (07).png,Physics_NEET,10.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
104,19,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/14 (08).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 SOL/14 (08).png,Physics_NEET,10.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
105,20,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/14 (09).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 SOL/14 (09).png,Physics_NEET,10.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
106,21,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/14 (10).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 SOL/14 (10).png,Physics_NEET,10.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
107,22,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/14 (11).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 SOL/14 (11).png,Physics_NEET,10.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
108,23,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/14 (12).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 SOL/14 (12).png,Physics_NEET,10.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
109,24,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/14 (13).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 SOL/14 (13).png,Physics_NEET,10.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
110,26,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/14 (15).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 SOL/14 (15).png,Physics_NEET,10.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
111,27,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/15 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 SOL/15 (01).png,Physics_NEET,10.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
112,28,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/15 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 SOL/15 (02).png,Physics_NEET,10.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
113,3,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/15 (05).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 SOL/15 (05).png,Physics_NEET,10.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
114,6,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/15 (08).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 SOL/15 (08).png,Physics_NEET,10.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
115,9,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/15 (11).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 SOL/15 (09).png,Physics_NEET,10.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
116,10,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/15 (12).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 SOL/15 (12).png,Physics_NEET,10.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
117,11,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/15 (13).png,,,Physics_NEET,10.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
118,12,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/15 (14).png,,,Physics_NEET,10.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
119,1,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/11 (01).png,,,Physics_NEET,10.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
120,2,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/11 (02).png,,,Physics_NEET,10.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
121,3,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/11 (03).png,,,Physics_NEET,10.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
122,4,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/11 (04).png,,,Physics_NEET,10.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
123,6,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/11 (06).png,,,Physics_NEET,10.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
124,8,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/11 (08).png,,,Physics_NEET,10.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
125,9,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/11 (09).png,,,Physics_NEET,10.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
126,12,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/11 (12).png,,,Physics_NEET,10.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
127,16,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/12 (01).png,,,Physics_NEET,10.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
128,19,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/12 (04).png,,,Physics_NEET,10.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
129,22,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/12 (07).png,,,Physics_NEET,10.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
130,13,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/14 (02).png,,,Physics_NEET,10.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
131,25,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/14 (14).png,,,Physics_NEET,10.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
132,1,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/15 (03).png,,,Physics_NEET,10.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
133,2,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/15 (04).png,,,Physics_NEET,10.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
134,7,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/15 (09).png,,,Physics_NEET,10.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
135,8,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/15 (10).png,,,Physics_NEET,10.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
136,4,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/15 (06).png,,,Physics_NEET,10.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
137,5,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L1 que/15 (07).png,,,Physics_NEET,10.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
138,1,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/15 (15).png,,,Physics_NEET,10.1,4,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
139,2,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/16 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/16 (01).png,Physics_NEET,10.1,4,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
140,3,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/16 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/16 (02).png,Physics_NEET,10.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
141,4,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/16 (03).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/16 (03).png,Physics_NEET,10.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
142,5,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/16 (04).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/16 (04).png,Physics_NEET,10.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
143,6,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/16 (05).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/16 (05).png,Physics_NEET,10.1,4,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
144,9,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/16 (08).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/16 (08).png,Physics_NEET,10.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
145,10,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/16 (09).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/16 (09).png,Physics_NEET,10.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
146,11,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/16 (10).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/16 (10).png,Physics_NEET,10.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
147,13,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/16 (12).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/16 (12).png,Physics_NEET,10.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
148,14,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/16 (13).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/16 (13).png,Physics_NEET,10.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
149,15,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/17 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/17 (01).png,Physics_NEET,10.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
150,16,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/17 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/17 (02).png,Physics_NEET,10.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
151,17,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/17 (03).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/17 (03).png,Physics_NEET,10.1,4,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
152,18,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/17 (04).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/17 (04).png,Physics_NEET,10.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
153,19,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/17 (05).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/17 (05).png,Physics_NEET,10.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
154,20,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/17 (06).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/17 (06).png,Physics_NEET,10.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
155,21,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/17 (07).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/17 (07).png,Physics_NEET,10.1,4,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
156,23,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/17 (09).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/17 (09).png,Physics_NEET,10.1,4,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
157,24,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/17 (10).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/17 (10).png,Physics_NEET,10.1,4,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
158,25,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/17 (11).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/17 (11).png,Physics_NEET,10.1,4,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
159,26,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/18 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/18 (01).png,Physics_NEET,10.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
160,27,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/18 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/18 (02).png,Physics_NEET,10.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
161,1,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/18 (03).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/18 (03).png,Physics_NEET,10.1,5,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
162,2,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/18 (04).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/18 (04).png,Physics_NEET,10.1,5,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
163,3,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/18 (05).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/18 (05).png,Physics_NEET,10.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
164,4,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/18 (06).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/18 (06).png,Physics_NEET,10.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
165,5,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/18 (07).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/18 (07).png,Physics_NEET,10.1,5,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
166,6,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/18 (08).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/18 (08).png,Physics_NEET,10.1,5,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
167,7,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/18 (09).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/18 (09).png,Physics_NEET,10.1,5,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
168,8,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/19 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/19 (01).png,Physics_NEET,10.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
169,9,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/19 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/19 (02).png,Physics_NEET,10.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
170,10,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/19 (03).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/19 (03).png,Physics_NEET,10.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
171,11,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/19 (04).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/19 (04).png,Physics_NEET,10.1,5,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
172,12,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/19 (05).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/19 (05).png,Physics_NEET,10.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
173,13,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/19 (06).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/19 (06).png,Physics_NEET,10.1,5,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
174,14,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/19 (07).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/19 (07).png,Physics_NEET,10.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
175,15,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/19 (08).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/19 (08).png,Physics_NEET,10.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
176,19,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/19 (12).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/19 (12).png,Physics_NEET,10.1,5,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
177,20,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/19 (13).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/19 (13).png,Physics_NEET,10.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
178,22,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/20 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/20 (01).png,Physics_NEET,10.1,5,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
179,23,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/20 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/20 (02).png,Physics_NEET,10.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
180,24,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/20 (03).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/20 (03).png,Physics_NEET,10.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
181,25,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/20 (04).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/20 (04).png,Physics_NEET,10.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
182,26,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/20 (05).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 SOL/20 (05).png,Physics_NEET,10.1,5,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
183,7,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/16 (06).png,,,Physics_NEET,10.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
184,8,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/16 (07).png,,,Physics_NEET,10.1,4,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
185,12,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/16 (11).png,,,Physics_NEET,10.1,4,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
186,22,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/17 (08).png,,,Physics_NEET,10.1,4,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
187,16,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/19 (09).png,,,Physics_NEET,10.1,5,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
188,17,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/19 (10).png,,,Physics_NEET,10.1,5,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
189,18,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/19 (11).png,,,Physics_NEET,10.1,5,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
190,21,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 10 L2 QUES/19 (14).png,,,Physics_NEET,10.1,5,E,A,B,C,D,E,NEET_XI,Eng,Universal,Surface Tension
191,1,b,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1que/12 (01).png,,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1sol/12 (01).png,Physics_NEET,11.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Fluid Mechanics
192,2,c,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1que/12 (02).png,,,Physics_NEET,11.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Fluid Mechanics
193,3,d,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1que/12 (03).png,,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1sol/12 (03).png,Physics_NEET,11.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Fluid Mechanics
194,4,b,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1que/12 (04).png,,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1sol/12 (04).png,Physics_NEET,11.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Fluid Mechanics
195,5,c,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1que/12 (05).png,,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1sol/12 (05).png,Physics_NEET,11.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Fluid Mechanics
196,6,c,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1que/13 (01).png,,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1sol/13 (01).png,Physics_NEET,11.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Fluid Mechanics
197,7,c,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1que/13 (02).png,,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1sol/13 (02).png,Physics_NEET,11.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Fluid Mechanics
198,8,d,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1que/13 (03).png,,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1sol/13 (03).png,Physics_NEET,11.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Fluid Mechanics
199,9,c,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1que/13 (04).png,,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1sol/13 (04).png,Physics_NEET,11.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Fluid Mechanics
200,10,b,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1que/13 (05).png,,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1sol/13 (05).png,Physics_NEET,11.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Fluid Mechanics
201,11,b,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1que/13 (06).png,,,Physics_NEET,11.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Fluid Mechanics
202,12,d,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1que/13 (07).png,,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1sol/13 (07).png,Physics_NEET,11.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Fluid Mechanics
203,13,e,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1que/13 (08).png,,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1sol/13 (08).png,Physics_NEET,11.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Fluid Mechanics
204,14,d,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1que/13 (09).png,,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1sol/13 (09).png,Physics_NEET,11.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Fluid Mechanics
205,15,d,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1que/13 (10).png,,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1sol/13 (10).png,Physics_NEET,11.1,1,D,A,B,C,D,E,NEET_XI,Eng,Universal,Fluid Mechanics
206,16,b,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1que/13 (11).png,,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1sol/13 (11).png,Physics_NEET,11.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Fluid Mechanics
207,17,a,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1que/14 (01).png,,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1sol/14 (01).png,Physics_NEET,11.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Fluid Mechanics
208,18,c,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1que/14 (02).png,,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1sol/14 (02).png,Physics_NEET,11.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Fluid Mechanics
209,19,b,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1que/14 (03).png,,https://s3.amazonaws.com/trialgeometry2/11phy11fluidmech l 1sol/14 (03).png,Physics_NEET,11.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Fluid Mechanics
